season,game_id,game_date,official_date,status,detailed_state,away_team,home_team,away_score,home_score,winner,home_win,away_probable_pitcher,home_probable_pitcher
2023,718780,2023-03-30T17:05:00Z,2023-03-30,Final,Final,Atlanta Braves,Washington Nationals,7,2,Atlanta Braves,0,Max Fried,Patrick Corbin
2023,718781,2023-03-30T17:05:00Z,2023-03-30,Final,Final,San Francisco Giants,New York Yankees,0,5,New York Yankees,1,Logan Webb,Gerrit Cole
2023,718782,2023-03-30T18:10:00Z,2023-03-30,Final,Final,Baltimore Orioles,Boston Red Sox,10,9,Baltimore Orioles,0,Kyle Gibson,Corey Kluber
2023,718777,2023-03-30T18:20:00Z,2023-03-30,Final,Final,Milwaukee Brewers,Chicago Cubs,0,4,Chicago Cubs,1,Corbin Burnes,Marcus Stroman
2023,718776,2023-03-30T19:10:00Z,2023-03-30,Final,Final,Detroit Tigers,Tampa Bay Rays,0,4,Tampa Bay Rays,1,Eduardo Rodriguez,Shane McClanahan
2023,718779,2023-03-30T20:05:00Z,2023-03-30,Final,Final,Philadelphia Phillies,Texas Rangers,7,11,Texas Rangers,1,Aaron Nola,Jacob deGrom
2023,718773,2023-03-30T20:10:00Z,2023-03-30,Final,Final,Pittsburgh Pirates,Cincinnati Reds,5,4,Pittsburgh Pirates,0,Mitch Keller,Hunter Greene
2023,718772,2023-03-30T20:10:00Z,2023-03-30,Final,Final,Toronto Blue Jays,St. Louis Cardinals,10,9,Toronto Blue Jays,0,Alek Manoah,Miles Mikolas
2023,718775,2023-03-30T20:10:00Z,2023-03-30,Final,Final,Minnesota Twins,Kansas City Royals,2,0,Minnesota Twins,0,Pablo López,Zack Greinke
2023,718774,2023-03-30T20:10:00Z,2023-03-30,Final,Final,New York Mets,Miami Marlins,5,3,New York Mets,0,Max Scherzer,Sandy Alcantara
2023,718768,2023-03-30T23:08:00Z,2023-03-30,Final,Final,Chicago White Sox,Houston Astros,3,2,Chicago White Sox,0,Dylan Cease,Framber Valdez
2023,718778,2023-03-31T01:40:00Z,2023-03-30,Final,Final,Colorado Rockies,San Diego Padres,7,2,Colorado Rockies,0,Germán Márquez,Blake Snell
2023,718769,2023-03-31T02:07:00Z,2023-03-30,Final,Final,Los Angeles Angels,Oakland Athletics,1,2,Oakland Athletics,1,Shohei Ohtani,Kyle Muller
2023,718770,2023-03-31T02:10:00Z,2023-03-30,Final,Final,Arizona Diamondbacks,Los Angeles Dodgers,2,8,Los Angeles Dodgers,1,Zac Gallen,Julio Urías
2023,718767,2023-03-31T02:10:00Z,2023-03-30,Final,Final,Cleveland Guardians,Seattle Mariners,0,3,Seattle Mariners,1,Shane Bieber,Luis Castillo
2023,718771,2023-03-31T22:40:00Z,2023-03-31,Final,Final,New York Mets,Miami Marlins,1,2,Miami Marlins,1,David Peterson,Jesús Luzardo
2023,718764,2023-04-01T00:10:00Z,2023-03-31,Final,Final,Chicago White Sox,Houston Astros,3,6,Houston Astros,1,Lance Lynn,Cristian Javier
2023,718766,2023-04-01T01:40:00Z,2023-03-31,Final,Final,Colorado Rockies,San Diego Padres,4,1,Colorado Rockies,0,Kyle Freeland,Nick Martinez
2023,718765,2023-04-01T02:10:00Z,2023-03-31,Final,Final,Arizona Diamondbacks,Los Angeles Dodgers,2,1,Arizona Diamondbacks,0,Merrill Kelly,Dustin May
2023,718763,2023-04-01T02:10:00Z,2023-03-31,Final,Final,Cleveland Guardians,Seattle Mariners,9,4,Cleveland Guardians,0,Hunter Gaddis,Robbie Ray
2023,718760,2023-04-01T18:10:00Z,2023-04-01,Final,Final,Chicago White Sox,Houston Astros,4,6,Houston Astros,1,Lucas Giolito,José Urquidy
2023,718759,2023-04-01T18:15:00Z,2023-04-01,Final,Final,Toronto Blue Jays,St. Louis Cardinals,1,4,St. Louis Cardinals,1,Kevin Gausman,Jack Flaherty
2023,718758,2023-04-01T18:20:00Z,2023-04-01,Final,Final,Milwaukee Brewers,Chicago Cubs,3,1,Milwaukee Brewers,0,Brandon Woodruff,Justin Steele
2023,718752,2023-04-01T20:05:00Z,2023-04-01,Final,Final,Philadelphia Phillies,Texas Rangers,3,16,Texas Rangers,1,Zack Wheeler,Nathan Eovaldi
2023,718753,2023-04-01T20:05:00Z,2023-04-01,Final,Final,Atlanta Braves,Washington Nationals,7,1,Atlanta Braves,0,Spencer Strider,Josiah Gray
2023,718762,2023-04-01T20:05:00Z,2023-04-01,Final,Final,San Francisco Giants,New York Yankees,7,5,San Francisco Giants,0,Alex Cobb,Clarke Schmidt
2023,718757,2023-04-01T20:07:00Z,2023-04-01,Final,Final,Los Angeles Angels,Oakland Athletics,13,1,Los Angeles Angels,0,Patrick Sandoval,Shintaro Fujinami
2023,718761,2023-04-01T20:10:00Z,2023-04-01,Final,Final,Baltimore Orioles,Boston Red Sox,8,9,Boston Red Sox,1,Dean Kremer,Chris Sale
2023,718756,2023-04-01T20:10:00Z,2023-04-01,Final,Final,Pittsburgh Pirates,Cincinnati Reds,2,6,Cincinnati Reds,1,Rich Hill,Nick Lodolo
2023,718754,2023-04-01T20:10:00Z,2023-04-01,Final,Final,Detroit Tigers,Tampa Bay Rays,2,12,Tampa Bay Rays,1,Spencer Turnbull,Zach Eflin
2023,718751,2023-04-01T20:10:00Z,2023-04-01,Final,Final,Minnesota Twins,Kansas City Royals,2,0,Minnesota Twins,0,Sonny Gray,Jordan Lyles
2023,718755,2023-04-01T20:10:00Z,2023-04-01,Final,Final,New York Mets,Miami Marlins,6,2,New York Mets,0,Tylor Megill,Edward Cabrera
2023,718750,2023-04-02T00:40:00Z,2023-04-01,Final,Final,Colorado Rockies,San Diego Padres,4,8,San Diego Padres,1,José Ureña,Michael Wacha
2023,718749,2023-04-02T01:10:00Z,2023-04-01,Final,Final,Arizona Diamondbacks,Los Angeles Dodgers,1,10,Los Angeles Dodgers,1,Madison Bumgarner,Clayton Kershaw
2023,718746,2023-04-02T01:40:00Z,2023-04-01,Final,Final,Cleveland Guardians,Seattle Mariners,2,0,Cleveland Guardians,0,Aaron Civale,Logan Gilbert
2023,718742,2023-04-02T17:10:00Z,2023-04-02,Final,Final,Detroit Tigers,Tampa Bay Rays,1,5,Tampa Bay Rays,1,Joey Wentz,Jeffrey Springs
2023,718748,2023-04-02T17:35:00Z,2023-04-02,Final,Final,Baltimore Orioles,Boston Red Sox,5,9,Boston Red Sox,1,Cole Irvin,Tanner Houck
2023,718743,2023-04-02T17:35:00Z,2023-04-02,Final,Final,Atlanta Braves,Washington Nationals,1,4,Washington Nationals,1,Jared Shuster,MacKenzie Gore
2023,718747,2023-04-02T17:35:00Z,2023-04-02,Final,Final,San Francisco Giants,New York Yankees,0,6,New York Yankees,1,Ross Stripling,Jhony Brito
2023,718744,2023-04-02T17:40:00Z,2023-04-02,Final,Final,Pittsburgh Pirates,Cincinnati Reds,1,3,Cincinnati Reds,1,Vince Velasquez,Graham Ashcraft
2023,718741,2023-04-02T17:40:00Z,2023-04-02,Final,Final,New York Mets,Miami Marlins,5,1,New York Mets,0,Kodai Senga,Trevor Rogers
2023,718745,2023-04-02T18:10:00Z,2023-04-02,Final,Final,Minnesota Twins,Kansas City Royals,7,4,Minnesota Twins,0,Joe Ryan,Brad Keller
2023,718740,2023-04-02T18:10:00Z,2023-04-02,Final,Final,Chicago White Sox,Houston Astros,6,3,Chicago White Sox,0,Mike Clevinger,Luis Garcia
2023,718737,2023-04-02T18:15:00Z,2023-04-02,Final,Final,Toronto Blue Jays,St. Louis Cardinals,4,9,St. Louis Cardinals,1,Chris Bassitt,Jordan Montgomery
2023,718738,2023-04-02T18:20:00Z,2023-04-02,Final,Final,Milwaukee Brewers,Chicago Cubs,9,5,Milwaukee Brewers,0,Eric Lauer,Jameson Taillon
2023,718734,2023-04-02T20:07:00Z,2023-04-02,Final,Final,Los Angeles Angels,Oakland Athletics,6,0,Los Angeles Angels,0,Tyler Anderson,Ken Waldichuk
2023,718736,2023-04-02T20:10:00Z,2023-04-02,Final,Final,Arizona Diamondbacks,Los Angeles Dodgers,2,1,Arizona Diamondbacks,0,Zach Davies,Noah Syndergaard
2023,718733,2023-04-02T20:10:00Z,2023-04-02,Final,Final,Colorado Rockies,San Diego Padres,1,3,San Diego Padres,1,Austin Gomber,Seth Lugo
2023,718735,2023-04-02T20:10:00Z,2023-04-02,Final,Final,Cleveland Guardians,Seattle Mariners,6,5,Cleveland Guardians,0,Cal Quantrill,Marco Gonzales
2023,718739,2023-04-02T23:08:00Z,2023-04-02,Final,Final,Philadelphia Phillies,Texas Rangers,1,2,Texas Rangers,1,Bailey Falter,Martín Pérez
2023,718731,2023-04-03T18:10:00Z,2023-04-03,Final,Final,New York Mets,Milwaukee Brewers,0,10,Milwaukee Brewers,1,Carlos Carrasco,Freddy Peralta
2023,718730,2023-04-03T19:10:00Z,2023-04-03,Final,Final,San Francisco Giants,Chicago White Sox,12,3,San Francisco Giants,0,Anthony DeSclafani,Michael Kopech
2023,718728,2023-04-03T22:40:00Z,2023-04-03,Final,Final,Chicago Cubs,Cincinnati Reds,6,7,Cincinnati Reds,1,Drew Smyly,Connor Overton
2023,718729,2023-04-03T22:40:00Z,2023-04-03,Final,Final,Minnesota Twins,Miami Marlins,11,1,Minnesota Twins,0,Tyler Mahle,Johnny Cueto
2023,718732,2023-04-03T23:05:00Z,2023-04-03,Final,Final,Tampa Bay Rays,Washington Nationals,6,2,Tampa Bay Rays,0,Drew Rasmussen,Trevor Williams
2023,718725,2023-04-03T23:05:00Z,2023-04-03,Final,Final,Philadelphia Phillies,New York Yankees,1,8,New York Yankees,1,Taijuan Walker,Nestor Cortes
2023,718724,2023-04-03T23:10:00Z,2023-04-03,Final,Final,Pittsburgh Pirates,Boston Red Sox,7,6,Pittsburgh Pirates,0,Johan Oviedo,Kutter Crawford
2023,718719,2023-04-03T23:40:00Z,2023-04-03,Final,Final,Toronto Blue Jays,Kansas City Royals,5,9,Kansas City Royals,1,José Berríos,Brady Singer
2023,718727,2023-04-03T23:45:00Z,2023-04-03,Final,Final,Atlanta Braves,St. Louis Cardinals,8,4,Atlanta Braves,0,Charlie Morton,Jake Woodford
2023,718726,2023-04-04T00:05:00Z,2023-04-03,Final,Final,Baltimore Orioles,Texas Rangers,2,0,Baltimore Orioles,0,Kyle Bradish,Jon Gray
2023,718723,2023-04-04T00:10:00Z,2023-04-03,Final,Final,Detroit Tigers,Houston Astros,7,6,Detroit Tigers,0,Matthew Boyd,Hunter Brown
2023,718721,2023-04-04T01:40:00Z,2023-04-03,Final,Final,Cleveland Guardians,Oakland Athletics,12,11,Cleveland Guardians,0,Zach Plesac,James Kaprielian
2023,718722,2023-04-04T01:40:00Z,2023-04-03,Final,Final,Arizona Diamondbacks,San Diego Padres,4,5,San Diego Padres,1,Ryne Nelson,Ryan Weathers
2023,718720,2023-04-04T01:40:00Z,2023-04-03,Final,Final,Los Angeles Angels,Seattle Mariners,7,3,Los Angeles Angels,0,Reid Detmers,George Kirby
2023,718718,2023-04-04T02:10:00Z,2023-04-03,Final,Final,Colorado Rockies,Los Angeles Dodgers,4,13,Los Angeles Dodgers,1,Ryan Feltner,Michael Grove
2023,718717,2023-04-04T20:10:00Z,2023-04-04,Final,Final,Arizona Diamondbacks,San Diego Padres,8,6,Arizona Diamondbacks,0,Zac Gallen,Yu Darvish
2023,718716,2023-04-04T22:40:00Z,2023-04-04,Final,Final,Chicago Cubs,Cincinnati Reds,12,5,Chicago Cubs,0,Hayden Wesneski,Luis Cessa
2023,718714,2023-04-04T22:40:00Z,2023-04-04,Final,Final,Minnesota Twins,Miami Marlins,0,1,Miami Marlins,1,Kenta Maeda,Sandy Alcantara
2023,718715,2023-04-04T23:05:00Z,2023-04-04,Final,Final,Tampa Bay Rays,Washington Nationals,10,6,Tampa Bay Rays,0,Josh Fleming,Chad Kuhl
2023,718710,2023-04-04T23:05:00Z,2023-04-04,Final,Final,Philadelphia Phillies,New York Yankees,4,1,Philadelphia Phillies,0,Matt Strahm,Domingo Germán
2023,718713,2023-04-04T23:10:00Z,2023-04-04,Final,Final,Pittsburgh Pirates,Boston Red Sox,4,1,Pittsburgh Pirates,0,Roansy Contreras,Nick Pivetta
2023,718708,2023-04-04T23:40:00Z,2023-04-04,Final,Final,Toronto Blue Jays,Kansas City Royals,4,1,Toronto Blue Jays,0,Yusei Kikuchi,Kris Bubic
2023,718712,2023-04-04T23:40:00Z,2023-04-04,Final,Final,New York Mets,Milwaukee Brewers,0,9,Milwaukee Brewers,1,Max Scherzer,Wade Miley
2023,718711,2023-04-04T23:45:00Z,2023-04-04,Final,Final,Atlanta Braves,St. Louis Cardinals,4,1,Atlanta Braves,0,Dylan Dodd,Steven Matz
2023,718709,2023-04-05T00:05:00Z,2023-04-04,Final,Final,Baltimore Orioles,Texas Rangers,7,2,Baltimore Orioles,0,Kyle Gibson,Andrew Heaney
2023,718705,2023-04-05T00:10:00Z,2023-04-04,Final,Final,Detroit Tigers,Houston Astros,6,3,Detroit Tigers,0,Matt Manning,Framber Valdez
2023,718707,2023-04-05T01:40:00Z,2023-04-04,Final,Final,Cleveland Guardians,Oakland Athletics,3,4,Oakland Athletics,1,Shane Bieber,JP Sears
2023,718706,2023-04-05T01:40:00Z,2023-04-04,Final,Final,Los Angeles Angels,Seattle Mariners,2,11,Seattle Mariners,1,José Suarez,Luis Castillo
2023,718703,2023-04-05T02:10:00Z,2023-04-04,Final,Final,Colorado Rockies,Los Angeles Dodgers,2,5,Los Angeles Dodgers,1,Germán Márquez,Julio Urías
2023,718704,2023-04-05T17:05:00Z,2023-04-05,Final,Final,Tampa Bay Rays,Washington Nationals,7,2,Tampa Bay Rays,0,Shane McClanahan,Patrick Corbin
2023,718699,2023-04-05T17:05:00Z,2023-04-05,Final,Final,Philadelphia Phillies,New York Yankees,2,4,New York Yankees,1,Aaron Nola,Gerrit Cole
2023,718701,2023-04-05T17:10:00Z,2023-04-05,Final,Final,Minnesota Twins,Miami Marlins,2,5,Miami Marlins,1,Pablo López,Jesús Luzardo
2023,718697,2023-04-05T17:15:00Z,2023-04-05,Final,Final,Atlanta Braves,St. Louis Cardinals,5,2,Atlanta Braves,0,Bryce Elder,Miles Mikolas
2023,718702,2023-04-05T17:35:00Z,2023-04-05,Final,Final,Pittsburgh Pirates,Boston Red Sox,4,1,Pittsburgh Pirates,0,Mitch Keller,Corey Kluber
2023,718698,2023-04-05T17:40:00Z,2023-04-05,Final,Final,New York Mets,Milwaukee Brewers,6,7,Milwaukee Brewers,1,David Peterson,Corbin Burnes
2023,718694,2023-04-05T18:05:00Z,2023-04-05,Final,Final,Baltimore Orioles,Texas Rangers,2,5,Texas Rangers,1,Grayson Rodriguez,Jacob deGrom
2023,718696,2023-04-05T18:10:00Z,2023-04-05,Final,Final,Detroit Tigers,Houston Astros,2,8,Houston Astros,1,Eduardo Rodriguez,Cristian Javier
2023,718695,2023-04-05T18:10:00Z,2023-04-05,Final,Final,San Francisco Giants,Chicago White Sox,3,7,Chicago White Sox,1,Logan Webb,Dylan Cease
2023,718689,2023-04-05T19:37:00Z,2023-04-05,Final,Final,Cleveland Guardians,Oakland Athletics,6,4,Cleveland Guardians,0,Hunter Gaddis,Kyle Muller
2023,718691,2023-04-05T20:10:00Z,2023-04-05,Final,Final,Los Angeles Angels,Seattle Mariners,4,3,Los Angeles Angels,0,Shohei Ohtani,Chris Flexen
2023,718692,2023-04-05T23:40:00Z,2023-04-05,Final,Final,Toronto Blue Jays,Kansas City Royals,3,0,Toronto Blue Jays,0,Alek Manoah,Zack Greinke
2023,718700,2023-04-05T16:35:00Z,2023-09-01,Final,Postponed,Chicago Cubs,Cincinnati Reds,,,,,Marcus Stroman,Hunter Greene
2023,718690,2023-04-06T17:10:00Z,2023-04-06,Final,Final,Boston Red Sox,Detroit Tigers,6,3,Boston Red Sox,0,Chris Sale,Spencer Turnbull
2023,718686,2023-04-06T18:10:00Z,2023-04-06,Final,Final,Toronto Blue Jays,Kansas City Royals,6,3,Toronto Blue Jays,0,Kevin Gausman,Jordan Lyles
2023,718687,2023-04-06T18:10:00Z,2023-04-06,Final,Final,San Francisco Giants,Chicago White Sox,16,6,San Francisco Giants,0,Alex Wood,Lance Lynn
2023,718682,2023-04-06T20:10:00Z,2023-04-06,Final,Final,Washington Nationals,Colorado Rockies,0,1,Colorado Rockies,1,Josiah Gray,Kyle Freeland
2023,718681,2023-04-06T23:20:00Z,2023-04-06,Final,Final,San Diego Padres,Atlanta Braves,6,7,Atlanta Braves,1,Blake Snell,Spencer Strider
2023,718683,2023-04-07T02:10:00Z,2023-04-06,Final,Final,Los Angeles Dodgers,Arizona Diamondbacks,5,2,Los Angeles Dodgers,0,Dustin May,Merrill Kelly
2023,718693,2023-04-06T17:10:00Z,2023-04-07,Final,Postponed,Miami Marlins,New York Mets,,,,,Edward Cabrera,Tylor Megill
2023,718685,2023-04-06T19:05:00Z,2023-04-07,Final,Postponed,Cincinnati Reds,Philadelphia Phillies,,,,,Hunter Greene,Zack Wheeler
2023,718688,2023-04-06T19:05:00Z,2023-04-07,Final,Postponed,New York Yankees,Baltimore Orioles,,,,,Clarke Schmidt,Dean Kremer
2023,718684,2023-04-06T20:10:00Z,2023-04-07,Final,Postponed,Houston Astros,Minnesota Twins,,,,,,
2023,718693,2023-04-07T17:10:00Z,2023-04-07,Final,Final,Miami Marlins,New York Mets,3,9,New York Mets,1,Edward Cabrera,Tylor Megill
2023,718675,2023-04-07T18:20:00Z,2023-04-07,Final,Final,Texas Rangers,Chicago Cubs,0,2,Chicago Cubs,1,Nathan Eovaldi,Marcus Stroman
2023,718685,2023-04-07T19:05:00Z,2023-04-07,Final,Final,Cincinnati Reds,Philadelphia Phillies,2,5,Philadelphia Phillies,1,Hunter Greene,Zack Wheeler
2023,718688,2023-04-07T19:05:00Z,2023-04-07,Final,Final,New York Yankees,Baltimore Orioles,6,7,Baltimore Orioles,1,Clarke Schmidt,Dean Kremer
2023,718677,2023-04-07T20:10:00Z,2023-04-07,Final,Final,Seattle Mariners,Cleveland Guardians,5,3,Seattle Mariners,0,Logan Gilbert,Aaron Civale
2023,718684,2023-04-07T20:10:00Z,2023-04-07,Final,Final,Houston Astros,Minnesota Twins,2,3,Minnesota Twins,1,José Urquidy,Sonny Gray
2023,718679,2023-04-07T20:12:00Z,2023-04-07,Final,Final,Chicago White Sox,Pittsburgh Pirates,9,13,Pittsburgh Pirates,1,Lucas Giolito,Rich Hill
2023,718680,2023-04-07T20:35:00Z,2023-04-07,Final,Final,Kansas City Royals,San Francisco Giants,3,1,Kansas City Royals,0,Brad Keller,Alex Cobb
2023,718678,2023-04-07T22:40:00Z,2023-04-07,Final,Final,Oakland Athletics,Tampa Bay Rays,5,9,Tampa Bay Rays,1,Ken Waldichuk,Zach Eflin
2023,718676,2023-04-07T23:20:00Z,2023-04-07,Final,Final,San Diego Padres,Atlanta Braves,5,4,San Diego Padres,0,Nick Martinez,Jared Shuster
2023,718674,2023-04-08T00:10:00Z,2023-04-07,Final,Final,St. Louis Cardinals,Milwaukee Brewers,0,4,Milwaukee Brewers,1,Jack Flaherty,Brandon Woodruff
2023,718673,2023-04-08T00:40:00Z,2023-04-07,Final,Final,Washington Nationals,Colorado Rockies,10,5,Washington Nationals,0,MacKenzie Gore,José Ureña
2023,718670,2023-04-08T01:38:00Z,2023-04-07,Final,Final,Toronto Blue Jays,Los Angeles Angels,4,3,Toronto Blue Jays,0,Chris Bassitt,Patrick Sandoval
2023,718671,2023-04-08T01:40:00Z,2023-04-07,Final,Final,Los Angeles Dodgers,Arizona Diamondbacks,3,6,Arizona Diamondbacks,1,Clayton Kershaw,Madison Bumgarner
2023,718666,2023-04-08T18:10:00Z,2023-04-08,Final,Final,Houston Astros,Minnesota Twins,6,9,Minnesota Twins,1,Luis Garcia,Joe Ryan
2023,718672,2023-04-08T20:05:00Z,2023-04-08,Final,Final,Kansas City Royals,San Francisco Giants,6,5,Kansas City Royals,0,Brady Singer,Sean Manaea
2023,718669,2023-04-08T20:05:00Z,2023-04-08,Final,Final,Texas Rangers,Chicago Cubs,3,10,Chicago Cubs,1,Martín Pérez,Justin Steele
2023,718668,2023-04-08T20:05:00Z,2023-04-08,Final,Final,Cincinnati Reds,Philadelphia Phillies,2,3,Philadelphia Phillies,1,Nick Lodolo,Bailey Falter
2023,718667,2023-04-08T20:10:00Z,2023-04-08,Final,Final,Boston Red Sox,Detroit Tigers,14,5,Boston Red Sox,0,Tanner Houck,Joey Wentz
2023,718665,2023-04-08T20:10:00Z,2023-04-08,Final,Final,Oakland Athletics,Tampa Bay Rays,0,11,Tampa Bay Rays,1,Shintaro Fujinami,Jeffrey Springs
2023,718661,2023-04-08T20:10:00Z,2023-04-08,Final,Final,Miami Marlins,New York Mets,2,5,New York Mets,1,Trevor Rogers,Kodai Senga
2023,718663,2023-04-08T22:10:00Z,2023-04-08,Final,Final,Seattle Mariners,Cleveland Guardians,3,2,Seattle Mariners,0,Marco Gonzales,Cal Quantrill
2023,718662,2023-04-08T22:35:00Z,2023-04-08,Final,Final,Chicago White Sox,Pittsburgh Pirates,11,5,Chicago White Sox,0,Mike Clevinger,Vince Velasquez
2023,718664,2023-04-08T23:05:00Z,2023-04-08,Final,Final,New York Yankees,Baltimore Orioles,4,1,New York Yankees,0,Jhony Brito,Cole Irvin
2023,718660,2023-04-08T23:10:00Z,2023-04-08,Final,Final,St. Louis Cardinals,Milwaukee Brewers,6,0,St. Louis Cardinals,0,Jordan Montgomery,Eric Lauer
2023,718659,2023-04-08T23:20:00Z,2023-04-08,Final,Final,San Diego Padres,Atlanta Braves,4,1,San Diego Padres,0,Michael Wacha,Charlie Morton
2023,718656,2023-04-09T00:10:00Z,2023-04-08,Final,Final,Los Angeles Dodgers,Arizona Diamondbacks,8,12,Arizona Diamondbacks,1,Noah Syndergaard,Zach Davies
2023,718658,2023-04-09T00:10:00Z,2023-04-08,Final,Final,Washington Nationals,Colorado Rockies,7,6,Washington Nationals,0,Trevor Williams,Austin Gomber
2023,718657,2023-04-09T01:07:00Z,2023-04-08,Final,Final,Toronto Blue Jays,Los Angeles Angels,5,9,Los Angeles Angels,1,José Berríos,Tyler Anderson
2023,718652,2023-04-09T17:05:00Z,2023-04-09,Final,Final,Cincinnati Reds,Philadelphia Phillies,6,4,Cincinnati Reds,0,Connor Overton,Taijuan Walker
2023,718654,2023-04-09T17:10:00Z,2023-04-09,Final,Final,Boston Red Sox,Detroit Tigers,4,1,Boston Red Sox,0,Kutter Crawford,Matthew Boyd
2023,718655,2023-04-09T17:10:00Z,2023-04-09,Final,Final,Oakland Athletics,Tampa Bay Rays,0,11,Tampa Bay Rays,1,James Kaprielian,Drew Rasmussen
2023,718653,2023-04-09T17:35:00Z,2023-04-09,Final,Final,Chicago White Sox,Pittsburgh Pirates,0,1,Pittsburgh Pirates,1,Michael Kopech,Johan Oviedo
2023,718651,2023-04-09T17:35:00Z,2023-04-09,Final,Final,New York Yankees,Baltimore Orioles,5,3,New York Yankees,0,Nestor Cortes,Tyler Wells
2023,718646,2023-04-09T17:40:00Z,2023-04-09,Final,Final,Seattle Mariners,Cleveland Guardians,6,7,Cleveland Guardians,1,George Kirby,Zach Plesac
2023,718647,2023-04-09T17:40:00Z,2023-04-09,Final,Final,Miami Marlins,New York Mets,7,2,Miami Marlins,0,Braxton Garrett,Carlos Carrasco
2023,718649,2023-04-09T18:10:00Z,2023-04-09,Final,Final,Houston Astros,Minnesota Twins,5,1,Houston Astros,0,Hunter Brown,Tyler Mahle
2023,718650,2023-04-09T18:10:00Z,2023-04-09,Final,Final,St. Louis Cardinals,Milwaukee Brewers,1,6,Milwaukee Brewers,1,Jake Woodford,Freddy Peralta
2023,718642,2023-04-09T18:20:00Z,2023-04-09,Final,Final,Texas Rangers,Chicago Cubs,8,2,Texas Rangers,0,Jon Gray,Jameson Taillon
2023,718645,2023-04-09T19:10:00Z,2023-04-09,Final,Final,Washington Nationals,Colorado Rockies,6,7,Colorado Rockies,1,Chad Kuhl,Ryan Feltner
2023,718643,2023-04-09T20:05:00Z,2023-04-09,Final,Final,Kansas City Royals,San Francisco Giants,1,3,San Francisco Giants,1,Kris Bubic,Anthony DeSclafani
2023,718644,2023-04-09T20:07:00Z,2023-04-09,Final,Final,Toronto Blue Jays,Los Angeles Angels,12,11,Toronto Blue Jays,0,Yusei Kikuchi,Reid Detmers
2023,718639,2023-04-09T20:10:00Z,2023-04-09,Final,Final,Los Angeles Dodgers,Arizona Diamondbacks,6,11,Arizona Diamondbacks,1,Michael Grove,Ryne Nelson
2023,718648,2023-04-09T23:10:00Z,2023-04-09,Final,Final,San Diego Padres,Atlanta Braves,10,2,San Diego Padres,0,Seth Lugo,Dylan Dodd
2023,718640,2023-04-10T18:10:00Z,2023-04-10,Final,Final,Chicago White Sox,Minnesota Twins,4,3,Chicago White Sox,0,Dylan Cease,Kenta Maeda
2023,718637,2023-04-10T22:10:00Z,2023-04-10,Final,Final,New York Yankees,Cleveland Guardians,2,3,Cleveland Guardians,1,Domingo Germán,Shane Bieber
2023,718635,2023-04-10T22:35:00Z,2023-04-10,Final,Final,Oakland Athletics,Baltimore Orioles,1,5,Baltimore Orioles,1,JP Sears,Kyle Gibson
2023,718632,2023-04-10T22:35:00Z,2023-04-10,Final,Final,Houston Astros,Pittsburgh Pirates,8,2,Houston Astros,0,Framber Valdez,Roansy Contreras
2023,718638,2023-04-10T22:40:00Z,2023-04-10,Final,Final,Boston Red Sox,Tampa Bay Rays,0,1,Tampa Bay Rays,1,Nick Pivetta,Jalen Beeks
2023,718633,2023-04-10T22:40:00Z,2023-04-10,Final,Final,Miami Marlins,Philadelphia Phillies,3,15,Philadelphia Phillies,1,Sandy Alcantara,Matt Strahm
2023,718634,2023-04-10T23:10:00Z,2023-04-10,Final,Final,San Diego Padres,New York Mets,0,5,New York Mets,1,Yu Darvish,Max Scherzer
2023,718636,2023-04-10T23:20:00Z,2023-04-10,Final,Final,Cincinnati Reds,Atlanta Braves,4,5,Atlanta Braves,1,Graham Ashcraft,Bryce Elder
2023,718628,2023-04-10T23:40:00Z,2023-04-10,Final,Final,Seattle Mariners,Chicago Cubs,2,3,Chicago Cubs,1,Luis Castillo,Drew Smyly
2023,718630,2023-04-11T00:05:00Z,2023-04-10,Final,Final,Kansas City Royals,Texas Rangers,2,11,Texas Rangers,1,Zack Greinke,Andrew Heaney
2023,718629,2023-04-11T00:40:00Z,2023-04-10,Final,Final,St. Louis Cardinals,Colorado Rockies,4,7,Colorado Rockies,1,Steven Matz,Germán Márquez
2023,718631,2023-04-11T01:38:00Z,2023-04-10,Final,Final,Washington Nationals,Los Angeles Angels,6,4,Washington Nationals,0,Patrick Corbin,José Suarez
2023,718627,2023-04-11T01:40:00Z,2023-04-10,Final,Final,Milwaukee Brewers,Arizona Diamondbacks,0,3,Arizona Diamondbacks,1,Wade Miley,Zac Gallen
2023,718641,2023-04-11T01:45:00Z,2023-04-10,Final,Final,Los Angeles Dodgers,San Francisco Giants,9,1,Los Angeles Dodgers,0,Julio Urías,Logan Webb
2023,718626,2023-04-11T22:10:00Z,2023-04-11,Final,Final,New York Yankees,Cleveland Guardians,11,2,New York Yankees,0,Gerrit Cole,Hunter Gaddis
2023,718618,2023-04-11T22:35:00Z,2023-04-11,Final,Final,Oakland Athletics,Baltimore Orioles,8,12,Baltimore Orioles,1,Kyle Muller,Grayson Rodriguez
2023,718623,2023-04-11T22:35:00Z,2023-04-11,Final,Final,Houston Astros,Pittsburgh Pirates,4,7,Pittsburgh Pirates,1,Cristian Javier,Mitch Keller
2023,718625,2023-04-11T22:40:00Z,2023-04-11,Final,Final,Boston Red Sox,Tampa Bay Rays,2,7,Tampa Bay Rays,1,Garrett Whitlock,Shane McClanahan
