game_id,game_date,season,game_type,status,home_team,away_team,home_score,away_score,winner,home_win,away_win,venue,doubleheader,game_number
567554,2019-03-30T23:10:00Z,2019,R,Final,Milwaukee Brewers,St. Louis Cardinals,4,2,Milwaukee Brewers,1,0,Miller Park,N,1
566764,2019-03-31T00:05:00Z,2019,R,Final,Texas Rangers,Chicago Cubs,8,6,Texas Rangers,1,0,Globe Life Park in Arlington,N,1
566277,2019-03-31T00:40:00Z,2019,R,Final,San Diego Padres,San Francisco Giants,2,3,San Francisco Giants,0,1,Petco Park,N,1
566088,2019-03-31T01:07:00Z,2019,R,Final,Oakland Athletics,Los Angeles Angels,4,2,Oakland Athletics,1,0,Oakland Coliseum,N,1
565801,2019-03-31T01:10:00Z,2019,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,18,5,Los Angeles Dodgers,1,0,Dodger Stadium,N,1
566374,2019-03-31T01:10:00Z,2019,R,Final,Seattle Mariners,Boston Red Sox,6,5,Seattle Mariners,1,0,T-Mobile Park,N,1
565221,2019-03-30T18:10:00Z,2019,R,Postponed,Cincinnati Reds,Pittsburgh Pirates,,,,,,Great American Ball Park,N,1
567458,2019-03-31T17:05:00Z,2019,R,Final,New York Yankees,Baltimore Orioles,5,7,Baltimore Orioles,0,1,Yankee Stadium,N,1
566867,2019-03-31T17:07:00Z,2019,R,Final,Toronto Blue Jays,Detroit Tigers,3,4,Detroit Tigers,0,1,Rogers Centre,N,1
565222,2019-03-31T17:10:00Z,2019,R,Final,Cincinnati Reds,Pittsburgh Pirates,0,5,Pittsburgh Pirates,0,1,Great American Ball Park,N,1
566667,2019-03-31T17:10:00Z,2019,R,Final,Tampa Bay Rays,Houston Astros,3,1,Tampa Bay Rays,1,0,Tropicana Field,N,1
567362,2019-03-31T17:10:00Z,2019,R,Final,Miami Marlins,Colorado Rockies,3,0,Miami Marlins,1,0,Marlins Park,N,1
565897,2019-03-31T17:35:00Z,2019,R,Final,Washington Nationals,New York Mets,6,5,Washington Nationals,1,0,Nationals Park,N,1
566964,2019-03-31T18:10:00Z,2019,R,Final,Minnesota Twins,Cleveland Indians,9,3,Minnesota Twins,1,0,Target Field,N,1
567555,2019-03-31T18:10:00Z,2019,R,Final,Milwaukee Brewers,St. Louis Cardinals,5,4,Milwaukee Brewers,1,0,Miller Park,N,1
565704,2019-03-31T18:15:00Z,2019,R,Final,Kansas City Royals,Chicago White Sox,3,6,Chicago White Sox,0,1,Kauffman Stadium,N,1
566765,2019-03-31T20:05:00Z,2019,R,Final,Texas Rangers,Chicago Cubs,11,10,Texas Rangers,1,0,Globe Life Park in Arlington,N,1
566089,2019-03-31T20:07:00Z,2019,R,Final,Oakland Athletics,Los Angeles Angels,2,1,Oakland Athletics,1,0,Oakland Coliseum,N,1
565802,2019-03-31T20:10:00Z,2019,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,8,7,Los Angeles Dodgers,1,0,Dodger Stadium,N,1
566375,2019-03-31T20:10:00Z,2019,R,Final,Seattle Mariners,Boston Red Sox,10,8,Seattle Mariners,1,0,T-Mobile Park,N,1
566278,2019-03-31T20:10:00Z,2019,R,Final,San Diego Padres,San Francisco Giants,3,1,San Diego Padres,1,0,Petco Park,N,1
567061,2019-03-31T23:05:00Z,2019,R,Final,Philadelphia Phillies,Atlanta Braves,5,1,Philadelphia Phillies,1,0,Citizens Bank Park,N,1
566180,2019-04-01T17:05:00Z,2019,R,Final,Pittsburgh Pirates,St. Louis Cardinals,5,6,St. Louis Cardinals,0,1,PNC Park,N,1
565316,2019-04-01T20:10:00Z,2019,R,Final,Cleveland Indians,Chicago White Sox,5,3,Cleveland Indians,1,0,Progressive Field,N,1
567459,2019-04-01T22:35:00Z,2019,R,Final,New York Yankees,Detroit Tigers,3,1,New York Yankees,1,0,Yankee Stadium,N,1
565223,2019-04-01T22:40:00Z,2019,R,Final,Cincinnati Reds,Milwaukee Brewers,3,4,Milwaukee Brewers,0,1,Great American Ball Park,N,1
566868,2019-04-01T23:07:00Z,2019,R,Final,Toronto Blue Jays,Baltimore Orioles,5,6,Baltimore Orioles,0,1,Rogers Centre,N,1
566668,2019-04-01T23:10:00Z,2019,R,Final,Tampa Bay Rays,Colorado Rockies,7,1,Tampa Bay Rays,1,0,Tropicana Field,N,1
567157,2019-04-01T23:10:00Z,2019,R,Final,Atlanta Braves,Chicago Cubs,8,0,Atlanta Braves,1,0,SunTrust Park,N,1
567363,2019-04-01T23:10:00Z,2019,R,Final,Miami Marlins,New York Mets,3,7,New York Mets,0,1,Marlins Park,N,1
566766,2019-04-02T00:05:00Z,2019,R,Final,Texas Rangers,Houston Astros,1,2,Houston Astros,0,1,Globe Life Park in Arlington,N,1
566090,2019-04-02T02:07:00Z,2019,R,Final,Oakland Athletics,Boston Red Sox,7,0,Oakland Athletics,1,0,Oakland Coliseum,N,1
566279,2019-04-02T02:10:00Z,2019,R,Final,San Diego Padres,Arizona Diamondbacks,3,10,Arizona Diamondbacks,0,1,Petco Park,N,1
566376,2019-04-02T02:10:00Z,2019,R,Final,Seattle Mariners,Los Angeles Angels,6,3,Seattle Mariners,1,0,T-Mobile Park,N,1
565803,2019-04-02T02:10:00Z,2019,R,Final,Los Angeles Dodgers,San Francisco Giants,2,4,San Francisco Giants,0,1,Dodger Stadium,N,1
567460,2019-04-02T22:35:00Z,2019,R,Final,New York Yankees,Detroit Tigers,1,3,Detroit Tigers,0,1,Yankee Stadium,N,1
565224,2019-04-02T22:40:00Z,2019,R,Final,Cincinnati Reds,Milwaukee Brewers,3,4,Milwaukee Brewers,0,1,Great American Ball Park,N,1
565898,2019-04-02T23:05:00Z,2019,R,Final,Washington Nationals,Philadelphia Phillies,2,8,Philadelphia Phillies,0,1,Nationals Park,N,1
566869,2019-04-02T23:07:00Z,2019,R,Final,Toronto Blue Jays,Baltimore Orioles,1,2,Baltimore Orioles,0,1,Rogers Centre,N,1
566669,2019-04-02T23:10:00Z,2019,R,Final,Tampa Bay Rays,Colorado Rockies,4,0,Tampa Bay Rays,1,0,Tropicana Field,N,1
567364,2019-04-02T23:10:00Z,2019,R,Final,Miami Marlins,New York Mets,5,6,New York Mets,0,1,Marlins Park,N,1
566767,2019-04-03T00:05:00Z,2019,R,Final,Texas Rangers,Houston Astros,6,4,Texas Rangers,1,0,Globe Life Park in Arlington,N,1
565705,2019-04-03T00:15:00Z,2019,R,Final,Kansas City Royals,Minnesota Twins,4,5,Minnesota Twins,0,1,Kauffman Stadium,N,1
566091,2019-04-03T02:07:00Z,2019,R,Final,Oakland Athletics,Boston Red Sox,1,0,Oakland Athletics,1,0,Oakland Coliseum,N,1
566280,2019-04-03T02:10:00Z,2019,R,Final,San Diego Padres,Arizona Diamondbacks,5,8,Arizona Diamondbacks,0,1,Petco Park,N,1
566377,2019-04-03T02:10:00Z,2019,R,Final,Seattle Mariners,Los Angeles Angels,2,1,Seattle Mariners,1,0,T-Mobile Park,N,1
565804,2019-04-03T02:10:00Z,2019,R,Final,Los Angeles Dodgers,San Francisco Giants,6,5,Los Angeles Dodgers,1,0,Dodger Stadium,N,1
565225,2019-04-03T16:35:00Z,2019,R,Final,Cincinnati Reds,Milwaukee Brewers,0,1,Milwaukee Brewers,0,1,Great American Ball Park,N,1
565899,2019-04-03T17:05:00Z,2019,R,Final,Washington Nationals,Philadelphia Phillies,9,8,Washington Nationals,1,0,Nationals Park,N,1
566670,2019-04-03T17:10:00Z,2019,R,Final,Tampa Bay Rays,Colorado Rockies,0,1,Colorado Rockies,0,1,Tropicana Field,N,1
565317,2019-04-03T17:10:00Z,2019,R,Final,Cleveland Indians,Chicago White Sox,3,8,Chicago White Sox,0,1,Progressive Field,N,1
565706,2019-04-03T17:15:00Z,2019,R,Final,Kansas City Royals,Minnesota Twins,6,7,Minnesota Twins,0,1,Kauffman Stadium,N,1
566281,2019-04-03T19:40:00Z,2019,R,Final,San Diego Padres,Arizona Diamondbacks,4,1,San Diego Padres,1,0,Petco Park,N,1
567461,2019-04-03T20:05:00Z,2019,R,Final,New York Yankees,Detroit Tigers,1,2,Detroit Tigers,0,1,Yankee Stadium,N,1
566870,2019-04-03T20:07:00Z,2019,R,Final,Toronto Blue Jays,Baltimore Orioles,5,3,Toronto Blue Jays,1,0,Rogers Centre,N,1
567365,2019-04-03T22:10:00Z,2019,R,Final,Miami Marlins,New York Mets,4,6,New York Mets,0,1,Marlins Park,N,1
566181,2019-04-03T23:05:00Z,2019,R,Final,Pittsburgh Pirates,St. Louis Cardinals,4,5,St. Louis Cardinals,0,1,PNC Park,N,1
567158,2019-04-03T23:20:00Z,2019,R,Final,Atlanta Braves,Chicago Cubs,6,4,Atlanta Braves,1,0,SunTrust Park,N,1
566768,2019-04-04T00:05:00Z,2019,R,Final,Texas Rangers,Houston Astros,4,0,Texas Rangers,1,0,Globe Life Park in Arlington,N,1
566092,2019-04-04T02:07:00Z,2019,R,Final,Oakland Athletics,Boston Red Sox,3,6,Boston Red Sox,0,1,Oakland Coliseum,N,1
565805,2019-04-04T02:10:00Z,2019,R,Final,Los Angeles Dodgers,San Francisco Giants,5,3,Los Angeles Dodgers,1,0,Dodger Stadium,N,1
565510,2019-04-04T17:10:00Z,2019,R,Final,Detroit Tigers,Kansas City Royals,5,4,Detroit Tigers,1,0,Comerica Park,N,1
565990,2019-04-04T17:10:00Z,2019,R,Final,New York Mets,Washington Nationals,0,4,Washington Nationals,0,1,Citi Field,N,1
564930,2019-04-04T19:05:00Z,2019,R,Final,Baltimore Orioles,New York Yankees,4,8,New York Yankees,0,1,Oriole Park at Camden Yards,N,1
566093,2019-04-04T19:37:00Z,2019,R,Final,Oakland Athletics,Boston Red Sox,7,3,Oakland Athletics,1,0,Oakland Coliseum,N,1
565318,2019-04-04T22:10:00Z,2019,R,Final,Cleveland Indians,Toronto Blue Jays,4,1,Cleveland Indians,1,0,Progressive Field,N,1
566182,2019-04-04T23:05:00Z,2019,R,Final,Pittsburgh Pirates,Cincinnati Reds,2,0,Pittsburgh Pirates,1,0,PNC Park,N,1
567159,2019-04-04T23:20:00Z,2019,R,Final,Atlanta Braves,Chicago Cubs,9,4,Atlanta Braves,1,0,SunTrust Park,N,1
564734,2019-04-05T02:07:00Z,2019,R,Final,Los Angeles Angels,Texas Rangers,4,11,Texas Rangers,0,1,Angel Stadium,N,1
567263,2019-04-04T18:10:00Z,2019,R,Postponed,Chicago White Sox,Seattle Mariners,,,,,,Guaranteed Rate Field,N,1
566567,2019-04-04T20:15:00Z,2019,R,Postponed,St. Louis Cardinals,San Diego Padres,,,,,,Busch Stadium,N,1
567263,2019-04-05T18:10:00Z,2019,R,Final,Chicago White Sox,Seattle Mariners,10,8,Chicago White Sox,1,0,Guaranteed Rate Field,N,1
565413,2019-04-05T20:10:00Z,2019,R,Final,Colorado Rockies,Los Angeles Dodgers,6,10,Los Angeles Dodgers,0,1,Coors Field,N,1
566567,2019-04-05T20:15:00Z,2019,R,Final,St. Louis Cardinals,San Diego Padres,3,5,San Diego Padres,0,1,Busch Stadium,N,1
566471,2019-04-05T20:35:00Z,2019,R,Final,San Francisco Giants,Tampa Bay Rays,2,5,Tampa Bay Rays,0,1,Oracle Park,N,1
566183,2019-04-05T23:05:00Z,2019,R,Final,Pittsburgh Pirates,Cincinnati Reds,2,0,Pittsburgh Pirates,1,0,PNC Park,N,1
567062,2019-04-05T23:05:00Z,2019,R,Final,Philadelphia Phillies,Minnesota Twins,10,4,Philadelphia Phillies,1,0,Citizens Bank Park,N,1
564833,2019-04-05T23:10:00Z,2019,R,Final,Arizona Diamondbacks,Boston Red Sox,15,8,Arizona Diamondbacks,1,0,Chase Field,N,1
565319,2019-04-05T23:10:00Z,2019,R,Final,Cleveland Indians,Toronto Blue Jays,3,2,Cleveland Indians,1,0,Progressive Field,N,1
567160,2019-04-05T23:20:00Z,2019,R,Final,Atlanta Braves,Miami Marlins,4,0,Atlanta Braves,1,0,SunTrust Park,N,1
565606,2019-04-06T00:10:00Z,2019,R,Final,Houston Astros,Oakland Athletics,3,2,Houston Astros,1,0,Minute Maid Park,N,1
567556,2019-04-06T00:10:00Z,2019,R,Final,Milwaukee Brewers,Chicago Cubs,13,10,Milwaukee Brewers,1,0,Miller Park,N,1
564735,2019-04-06T02:07:00Z,2019,R,Final,Los Angeles Angels,Texas Rangers,3,1,Los Angeles Angels,1,0,Angel Stadium,N,1
565511,2019-04-06T17:10:00Z,2019,R,Final,Detroit Tigers,Kansas City Royals,7,4,Detroit Tigers,1,0,Comerica Park,N,1
565991,2019-04-06T17:10:00Z,2019,R,Final,New York Mets,Washington Nationals,6,5,New York Mets,1,0,Citi Field,N,1
566184,2019-04-06T17:35:00Z,2019,R,Final,Pittsburgh Pirates,Cincinnati Reds,6,5,Pittsburgh Pirates,1,0,PNC Park,N,1
567063,2019-04-06T18:05:00Z,2019,R,Final,Philadelphia Phillies,Minnesota Twins,2,6,Minnesota Twins,0,1,Citizens Bank Park,N,1
567264,2019-04-06T18:10:00Z,2019,R,Final,Chicago White Sox,Seattle Mariners,2,9,Seattle Mariners,0,1,Guaranteed Rate Field,N,1
566568,2019-04-06T18:15:00Z,2019,R,Final,St. Louis Cardinals,San Diego Padres,4,6,San Diego Padres,0,1,Busch Stadium,N,1
566472,2019-04-06T20:05:00Z,2019,R,Final,San Francisco Giants,Tampa Bay Rays,6,4,San Francisco Giants,1,0,Oracle Park,N,1
564736,2019-04-06T20:05:00Z,2019,R,Final,Los Angeles Angels,Texas Rangers,5,1,Los Angeles Angels,1,0,Angel Stadium,N,1
565320,2019-04-06T20:10:00Z,2019,R,Final,Cleveland Indians,Toronto Blue Jays,7,2,Cleveland Indians,1,0,Progressive Field,N,1
564931,2019-04-06T23:05:00Z,2019,R,Final,Baltimore Orioles,New York Yankees,4,6,New York Yankees,0,1,Oriole Park at Camden Yards,N,1
565607,2019-04-06T23:10:00Z,2019,R,Final,Houston Astros,Oakland Athletics,6,0,Houston Astros,1,0,Minute Maid Park,N,1
567557,2019-04-06T23:10:00Z,2019,R,Final,Milwaukee Brewers,Chicago Cubs,8,14,Chicago Cubs,0,1,Miller Park,N,1
567161,2019-04-06T23:20:00Z,2019,R,Final,Atlanta Braves,Miami Marlins,2,4,Miami Marlins,0,1,SunTrust Park,N,1
564834,2019-04-07T00:10:00Z,2019,R,Final,Arizona Diamondbacks,Boston Red Sox,5,4,Arizona Diamondbacks,1,0,Chase Field,N,1
565414,2019-04-07T00:10:00Z,2019,R,Final,Colorado Rockies,Los Angeles Dodgers,2,7,Los Angeles Dodgers,0,1,Coors Field,N,1
567064,2019-04-07T17:05:00Z,2019,R,Final,Philadelphia Phillies,Minnesota Twins,2,1,Philadelphia Phillies,1,0,Citizens Bank Park,N,1
564932,2019-04-07T17:05:00Z,2019,R,Final,Baltimore Orioles,New York Yankees,3,15,New York Yankees,0,1,Oriole Park at Camden Yards,N,1
565512,2019-04-07T17:10:00Z,2019,R,Final,Detroit Tigers,Kansas City Royals,3,1,Detroit Tigers,1,0,Comerica Park,N,1
565992,2019-04-07T17:10:00Z,2019,R,Final,New York Mets,Washington Nationals,9,12,Washington Nationals,0,1,Citi Field,N,1
565321,2019-04-07T17:10:00Z,2019,R,Final,Cleveland Indians,Toronto Blue Jays,3,1,Cleveland Indians,1,0,Progressive Field,N,1
567162,2019-04-07T17:20:00Z,2019,R,Final,Atlanta Braves,Miami Marlins,4,3,Atlanta Braves,1,0,SunTrust Park,N,1
566185,2019-04-07T17:35:00Z,2019,R,Final,Pittsburgh Pirates,Cincinnati Reds,7,5,Pittsburgh Pirates,1,0,PNC Park,N,1
565608,2019-04-07T18:10:00Z,2019,R,Final,Houston Astros,Oakland Athletics,9,8,Houston Astros,1,0,Minute Maid Park,N,1
567265,2019-04-07T18:10:00Z,2019,R,Final,Chicago White Sox,Seattle Mariners,5,12,Seattle Mariners,0,1,Guaranteed Rate Field,N,1
567558,2019-04-07T18:10:00Z,2019,R,Final,Milwaukee Brewers,Chicago Cubs,4,2,Milwaukee Brewers,1,0,Miller Park,N,1
566569,2019-04-07T18:15:00Z,2019,R,Final,St. Louis Cardinals,San Diego Padres,4,1,St. Louis Cardinals,1,0,Busch Stadium,N,1
566473,2019-04-07T20:05:00Z,2019,R,Final,San Francisco Giants,Tampa Bay Rays,0,3,Tampa Bay Rays,0,1,Oracle Park,N,1
564737,2019-04-07T20:07:00Z,2019,R,Final,Los Angeles Angels,Texas Rangers,7,2,Los Angeles Angels,1,0,Angel Stadium,N,1
564835,2019-04-07T20:10:00Z,2019,R,Final,Arizona Diamondbacks,Boston Red Sox,0,1,Boston Red Sox,0,1,Chase Field,N,1
565415,2019-04-08T00:37:00Z,2019,R,Final,Colorado Rockies,Los Angeles Dodgers,6,12,Los Angeles Dodgers,0,1,Coors Field,N,1
567266,2019-04-08T18:10:00Z,2019,R,Final,Chicago White Sox,Tampa Bay Rays,1,5,Tampa Bay Rays,0,1,Guaranteed Rate Field,N,1
565124,2019-04-08T18:20:00Z,2019,R,Final,Chicago Cubs,Pittsburgh Pirates,10,0,Chicago Cubs,1,0,Wrigley Field,N,1
564933,2019-04-08T23:05:00Z,2019,R,Final,Baltimore Orioles,Oakland Athletics,12,4,Baltimore Orioles,1,0,Oriole Park at Camden Yards,N,1
567065,2019-04-08T23:05:00Z,2019,R,Final,Philadelphia Phillies,Washington Nationals,4,3,Philadelphia Phillies,1,0,Citizens Bank Park,N,1
565609,2019-04-08T23:10:00Z,2019,R,Final,Houston Astros,New York Yankees,4,3,Houston Astros,1,0,Minute Maid Park,N,1
566570,2019-04-08T23:45:00Z,2019,R,Final,St. Louis Cardinals,Los Angeles Dodgers,4,3,St. Louis Cardinals,1,0,Busch Stadium,N,1
565707,2019-04-09T00:15:00Z,2019,R,Final,Kansas City Royals,Seattle Mariners,5,13,Seattle Mariners,0,1,Kauffman Stadium,N,1
565416,2019-04-09T00:40:00Z,2019,R,Final,Colorado Rockies,Atlanta Braves,6,8,Atlanta Braves,0,1,Coors Field,N,1
566474,2019-04-09T01:45:00Z,2019,R,Final,San Francisco Giants,San Diego Padres,5,6,San Diego Padres,0,1,Oracle Park,N,1
564738,2019-04-09T02:07:00Z,2019,R,Final,Los Angeles Angels,Milwaukee Brewers,5,2,Los Angeles Angels,1,0,Angel Stadium,N,1
565513,2019-04-09T17:10:00Z,2019,R,Final,Detroit Tigers,Cleveland Indians,2,8,Cleveland Indians,0,1,Comerica Park,N,1
565027,2019-04-09T18:05:00Z,2019,R,Final,Boston Red Sox,Toronto Blue Jays,5,7,Toronto Blue Jays,0,1,Fenway Park,N,1
567267,2019-04-09T18:10:00Z,2019,R,Final,Chicago White Sox,Tampa Bay Rays,5,10,Tampa Bay Rays,0,1,Guaranteed Rate Field,N,1
565226,2019-04-09T22:40:00Z,2019,R,Final,Cincinnati Reds,Miami Marlins,14,0,Cincinnati Reds,1,0,Great American Ball Park,N,1
564934,2019-04-09T23:05:00Z,2019,R,Final,Baltimore Orioles,Oakland Athletics,2,13,Oakland Athletics,0,1,Oriole Park at Camden Yards,N,1
567066,2019-04-09T23:05:00Z,2019,R,Final,Philadelphia Phillies,Washington Nationals,6,10,Washington Nationals,0,1,Citizens Bank Park,N,1
565993,2019-04-09T23:10:00Z,2019,R,Final,New York Mets,Minnesota Twins,8,14,Minnesota Twins,0,1,Citi Field,N,1
566571,2019-04-09T23:45:00Z,2019,R,Final,St. Louis Cardinals,Los Angeles Dodgers,4,0,St. Louis Cardinals,1,0,Busch Stadium,N,1
565610,2019-04-10T00:10:00Z,2019,R,Final,Houston Astros,New York Yankees,6,3,Houston Astros,1,0,Minute Maid Park,N,1
565708,2019-04-10T00:15:00Z,2019,R,Final,Kansas City Royals,Seattle Mariners,3,6,Seattle Mariners,0,1,Kauffman Stadium,N,1
565417,2019-04-10T00:40:00Z,2019,R,Final,Colorado Rockies,Atlanta Braves,1,7,Atlanta Braves,0,1,Coors Field,N,1
564836,2019-04-10T01:40:00Z,2019,R,Final,Arizona Diamondbacks,Texas Rangers,5,4,Arizona Diamondbacks,1,0,Chase Field,N,1
566475,2019-04-10T01:45:00Z,2019,R,Final,San Francisco Giants,San Diego Padres,7,2,San Francisco Giants,1,0,Oracle Park,N,1
564739,2019-04-10T02:07:00Z,2019,R,Final,Los Angeles Angels,Milwaukee Brewers,11,8,Los Angeles Angels,1,0,Angel Stadium,N,1
565514,2019-04-10T17:10:00Z,2019,R,Final,Detroit Tigers,Cleveland Indians,4,1,Detroit Tigers,1,0,Comerica Park,N,1
567268,2019-04-10T18:10:00Z,2019,R,Final,Chicago White Sox,Tampa Bay Rays,1,9,Tampa Bay Rays,0,1,Guaranteed Rate Field,N,1
566476,2019-04-10T19:45:00Z,2019,R,Final,San Francisco Giants,San Diego Padres,1,3,San Diego Padres,0,1,Oracle Park,N,1
565227,2019-04-10T22:40:00Z,2019,R,Final,Cincinnati Reds,Miami Marlins,2,1,Cincinnati Reds,1,0,Great American Ball Park,N,1
564935,2019-04-10T23:05:00Z,2019,R,Final,Baltimore Orioles,Oakland Athletics,3,10,Oakland Athletics,0,1,Oriole Park at Camden Yards,N,1
567067,2019-04-10T23:05:00Z,2019,R,Final,Philadelphia Phillies,Washington Nationals,1,15,Washington Nationals,0,1,Citizens Bank Park,N,1
565994,2019-04-10T23:10:00Z,2019,R,Final,New York Mets,Minnesota Twins,9,6,New York Mets,1,0,Citi Field,N,1
565611,2019-04-10T23:40:00Z,2019,R,Final,Houston Astros,New York Yankees,8,6,Houston Astros,1,0,Minute Maid Park,N,1
566572,2019-04-10T23:45:00Z,2019,R,Final,St. Louis Cardinals,Los Angeles Dodgers,7,2,St. Louis Cardinals,1,0,Busch Stadium,N,1
565125,2019-04-11T00:05:00Z,2019,R,Final,Chicago Cubs,Pittsburgh Pirates,2,5,Pittsburgh Pirates,0,1,Wrigley Field,N,1
565709,2019-04-11T00:15:00Z,2019,R,Final,Kansas City Royals,Seattle Mariners,5,6,Seattle Mariners,0,1,Kauffman Stadium,N,1
564837,2019-04-11T01:40:00Z,2019,R,Final,Arizona Diamondbacks,Texas Rangers,2,5,Texas Rangers,0,1,Chase Field,N,1
564740,2019-04-11T02:07:00Z,2019,R,Final,Los Angeles Angels,Milwaukee Brewers,4,2,Los Angeles Angels,1,0,Angel Stadium,N,1
565418,2019-04-10T19:10:00Z,2019,R,Postponed,Colorado Rockies,Atlanta Braves,,,,,,Coors Field,N,1
564936,2019-04-11T16:35:00Z,2019,R,Final,Baltimore Orioles,Oakland Athletics,5,8,Oakland Athletics,0,1,Oriole Park at Camden Yards,N,1
565228,2019-04-11T16:35:00Z,2019,R,Final,Cincinnati Reds,Miami Marlins,5,0,Cincinnati Reds,1,0,Great American Ball Park,N,1
