game_id,game_date,season,home_team,away_team,home_starting_pitcher_id,away_starting_pitcher_id,home_starting_pitcher_name,away_starting_pitcher_name,home_pitcher_games_started_before,away_pitcher_games_started_before,home_pitcher_rest_days,away_pitcher_rest_days,home_pitcher_runs_allowed_last_3,away_pitcher_runs_allowed_last_3,home_pitcher_runs_allowed_last_10,away_pitcher_runs_allowed_last_10,home_pitcher_avg_runs_allowed_last_3,away_pitcher_avg_runs_allowed_last_3,home_pitcher_avg_runs_allowed_last_10,away_pitcher_avg_runs_allowed_last_10,home_pitcher_team_win_rate_started_before,away_pitcher_team_win_rate_started_before,home_pitcher_status,away_pitcher_status,pitcher_data_quality,pitcher_warnings
718780,2023-03-30T17:05:00Z,2023,Washington Nationals,Atlanta Braves,571578,608331,Patrick Corbin,Max Fried,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718781,2023-03-30T17:05:00Z,2023,New York Yankees,San Francisco Giants,543037,657277,Gerrit Cole,Logan Webb,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718782,2023-03-30T18:10:00Z,2023,Boston Red Sox,Baltimore Orioles,446372,502043,Corey Kluber,Kyle Gibson,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718777,2023-03-30T18:20:00Z,2023,Chicago Cubs,Milwaukee Brewers,573186,669203,Marcus Stroman,Corbin Burnes,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718776,2023-03-30T19:10:00Z,2023,Tampa Bay Rays,Detroit Tigers,663556,593958,Shane McClanahan,Eduardo Rodriguez,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718779,2023-03-30T20:05:00Z,2023,Texas Rangers,Philadelphia Phillies,594798,605400,Jacob deGrom,Aaron Nola,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718772,2023-03-30T20:10:00Z,2023,St. Louis Cardinals,Toronto Blue Jays,571945,666201,Miles Mikolas,Alek Manoah,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718773,2023-03-30T20:10:00Z,2023,Cincinnati Reds,Pittsburgh Pirates,668881,656605,Hunter Greene,Mitch Keller,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718774,2023-03-30T20:10:00Z,2023,Miami Marlins,New York Mets,645261,453286,Sandy Alcantara,Max Scherzer,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718775,2023-03-30T20:10:00Z,2023,Kansas City Royals,Minnesota Twins,425844,641154,Zack Greinke,Pablo López,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718768,2023-03-30T23:08:00Z,2023,Houston Astros,Chicago White Sox,664285,656302,Framber Valdez,Dylan Cease,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718778,2023-03-31T01:40:00Z,2023,San Diego Padres,Colorado Rockies,605483,608566,Blake Snell,Germán Márquez,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718769,2023-03-31T02:07:00Z,2023,Oakland Athletics,Los Angeles Angels,666205,660271,Kyle Muller,Shohei Ohtani,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718767,2023-03-31T02:10:00Z,2023,Seattle Mariners,Cleveland Guardians,622491,669456,Luis Castillo,Shane Bieber,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718770,2023-03-31T02:10:00Z,2023,Los Angeles Dodgers,Arizona Diamondbacks,628711,668678,Julio Urías,Zac Gallen,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718771,2023-03-31T22:40:00Z,2023,Miami Marlins,New York Mets,666200,656849,Jesús Luzardo,David Peterson,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718764,2023-04-01T00:10:00Z,2023,Houston Astros,Chicago White Sox,664299,458681,Cristian Javier,Lance Lynn,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718766,2023-04-01T01:40:00Z,2023,San Diego Padres,Colorado Rockies,607259,607536,Nick Martinez,Kyle Freeland,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718763,2023-04-01T02:10:00Z,2023,Seattle Mariners,Cleveland Guardians,592662,683769,Robbie Ray,Hunter Gaddis,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718765,2023-04-01T02:10:00Z,2023,Los Angeles Dodgers,Arizona Diamondbacks,669160,518876,Dustin May,Merrill Kelly,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718760,2023-04-01T18:10:00Z,2023,Houston Astros,Chicago White Sox,664353,608337,José Urquidy,Lucas Giolito,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718759,2023-04-01T18:15:00Z,2023,St. Louis Cardinals,Toronto Blue Jays,656427,592332,Jack Flaherty,Kevin Gausman,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718758,2023-04-01T18:20:00Z,2023,Chicago Cubs,Milwaukee Brewers,657006,605540,Justin Steele,Brandon Woodruff,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718752,2023-04-01T20:05:00Z,2023,Texas Rangers,Philadelphia Phillies,543135,554430,Nathan Eovaldi,Zack Wheeler,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718753,2023-04-01T20:05:00Z,2023,Washington Nationals,Atlanta Braves,680686,675911,Josiah Gray,Spencer Strider,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718762,2023-04-01T20:05:00Z,2023,New York Yankees,San Francisco Giants,657376,502171,Clarke Schmidt,Alex Cobb,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718757,2023-04-01T20:07:00Z,2023,Oakland Athletics,Los Angeles Angels,660261,663776,Shintaro Fujinami,Patrick Sandoval,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718751,2023-04-01T20:10:00Z,2023,Kansas City Royals,Minnesota Twins,543475,543243,Jordan Lyles,Sonny Gray,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718754,2023-04-01T20:10:00Z,2023,Tampa Bay Rays,Detroit Tigers,621107,605513,Zach Eflin,Spencer Turnbull,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718755,2023-04-01T20:10:00Z,2023,Miami Marlins,New York Mets,665795,656731,Edward Cabrera,Tylor Megill,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718756,2023-04-01T20:10:00Z,2023,Cincinnati Reds,Pittsburgh Pirates,666157,448179,Nick Lodolo,Rich Hill,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718761,2023-04-01T20:10:00Z,2023,Boston Red Sox,Baltimore Orioles,519242,665152,Chris Sale,Dean Kremer,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718750,2023-04-02T00:40:00Z,2023,San Diego Padres,Colorado Rockies,608379,570632,Michael Wacha,José Ureña,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718749,2023-04-02T01:10:00Z,2023,Los Angeles Dodgers,Arizona Diamondbacks,477132,518516,Clayton Kershaw,Madison Bumgarner,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718746,2023-04-02T01:40:00Z,2023,Seattle Mariners,Cleveland Guardians,669302,650644,Logan Gilbert,Aaron Civale,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718742,2023-04-02T17:10:00Z,2023,Tampa Bay Rays,Detroit Tigers,605488,666214,Jeffrey Springs,Joey Wentz,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718743,2023-04-02T17:35:00Z,2023,Washington Nationals,Atlanta Braves,669022,694363,MacKenzie Gore,Jared Shuster,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718747,2023-04-02T17:35:00Z,2023,New York Yankees,San Francisco Giants,666745,548389,Jhony Brito,Ross Stripling,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718748,2023-04-02T17:35:00Z,2023,Boston Red Sox,Baltimore Orioles,656557,608344,Tanner Houck,Cole Irvin,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718741,2023-04-02T17:40:00Z,2023,Miami Marlins,New York Mets,669432,673540,Trevor Rogers,Kodai Senga,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718744,2023-04-02T17:40:00Z,2023,Cincinnati Reds,Pittsburgh Pirates,668933,592826,Graham Ashcraft,Vince Velasquez,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718740,2023-04-02T18:10:00Z,2023,Houston Astros,Chicago White Sox,677651,605182,Luis Garcia,Mike Clevinger,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718745,2023-04-02T18:10:00Z,2023,Kansas City Royals,Minnesota Twins,641745,657746,Brad Keller,Joe Ryan,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718737,2023-04-02T18:15:00Z,2023,St. Louis Cardinals,Toronto Blue Jays,656756,605135,Jordan Montgomery,Chris Bassitt,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718738,2023-04-02T18:20:00Z,2023,Chicago Cubs,Milwaukee Brewers,592791,641778,Jameson Taillon,Eric Lauer,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718734,2023-04-02T20:07:00Z,2023,Oakland Athletics,Los Angeles Angels,686610,542881,Ken Waldichuk,Tyler Anderson,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718733,2023-04-02T20:10:00Z,2023,San Diego Padres,Colorado Rockies,607625,596295,Seth Lugo,Austin Gomber,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718735,2023-04-02T20:10:00Z,2023,Seattle Mariners,Cleveland Guardians,594835,615698,Marco Gonzales,Cal Quantrill,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718736,2023-04-02T20:10:00Z,2023,Los Angeles Dodgers,Arizona Diamondbacks,592789,605200,Noah Syndergaard,Zach Davies,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718739,2023-04-02T23:08:00Z,2023,Texas Rangers,Philadelphia Phillies,527048,663559,Martín Pérez,Bailey Falter,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718731,2023-04-03T18:10:00Z,2023,Milwaukee Brewers,New York Mets,642547,471911,Freddy Peralta,Carlos Carrasco,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718730,2023-04-03T19:10:00Z,2023,Chicago White Sox,San Francisco Giants,656629,543101,Michael Kopech,Anthony DeSclafani,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718728,2023-04-03T22:40:00Z,2023,Cincinnati Reds,Chicago Cubs,656818,592767,Connor Overton,Drew Smyly,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718729,2023-04-03T22:40:00Z,2023,Miami Marlins,Minnesota Twins,456501,641816,Johnny Cueto,Tyler Mahle,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718725,2023-04-03T23:05:00Z,2023,New York Yankees,Philadelphia Phillies,641482,592836,Nestor Cortes,Taijuan Walker,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718732,2023-04-03T23:05:00Z,2023,Washington Nationals,Tampa Bay Rays,592866,656876,Trevor Williams,Drew Rasmussen,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718724,2023-04-03T23:10:00Z,2023,Boston Red Sox,Pittsburgh Pirates,676710,670912,Kutter Crawford,Johan Oviedo,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718719,2023-04-03T23:40:00Z,2023,Kansas City Royals,Toronto Blue Jays,663903,621244,Brady Singer,José Berríos,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718727,2023-04-03T23:45:00Z,2023,St. Louis Cardinals,Atlanta Braves,663765,450203,Jake Woodford,Charlie Morton,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718726,2023-04-04T00:05:00Z,2023,Texas Rangers,Baltimore Orioles,592351,680694,Jon Gray,Kyle Bradish,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718723,2023-04-04T00:10:00Z,2023,Houston Astros,Detroit Tigers,686613,571510,Hunter Brown,Matthew Boyd,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718720,2023-04-04T01:40:00Z,2023,Seattle Mariners,Los Angeles Angels,669923,672282,George Kirby,Reid Detmers,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718721,2023-04-04T01:40:00Z,2023,Oakland Athletics,Cleveland Guardians,621076,668676,James Kaprielian,Zach Plesac,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718722,2023-04-04T01:40:00Z,2023,San Diego Padres,Arizona Diamondbacks,677960,669194,Ryan Weathers,Ryne Nelson,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718718,2023-04-04T02:10:00Z,2023,Los Angeles Dodgers,Colorado Rockies,675627,663372,Michael Grove,Ryan Feltner,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718717,2023-04-04T20:10:00Z,2023,San Diego Padres,Arizona Diamondbacks,506433,668678,Yu Darvish,Zac Gallen,0,1,,4,,8,,8,,8.0,,8.0,,0.0,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season.
718714,2023-04-04T22:40:00Z,2023,Miami Marlins,Minnesota Twins,645261,628317,Sandy Alcantara,Kenta Maeda,1,0,5,,5,,5,,5.0,,5.0,,0.0,,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Away starting pitcher has no prior starts in the current season.
718716,2023-04-04T22:40:00Z,2023,Cincinnati Reds,Chicago Cubs,570666,669713,Luis Cessa,Hayden Wesneski,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718710,2023-04-04T23:05:00Z,2023,New York Yankees,Philadelphia Phillies,593334,621381,Domingo Germán,Matt Strahm,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718715,2023-04-04T23:05:00Z,2023,Washington Nationals,Tampa Bay Rays,641771,676596,Chad Kuhl,Josh Fleming,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718713,2023-04-04T23:10:00Z,2023,Boston Red Sox,Pittsburgh Pirates,601713,672710,Nick Pivetta,Roansy Contreras,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718708,2023-04-04T23:40:00Z,2023,Kansas City Royals,Toronto Blue Jays,663460,579328,Kris Bubic,Yusei Kikuchi,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718712,2023-04-04T23:40:00Z,2023,Milwaukee Brewers,New York Mets,489119,453286,Wade Miley,Max Scherzer,0,1,,5,,3,,3,,3.0,,3.0,,1.0,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season.
718711,2023-04-04T23:45:00Z,2023,St. Louis Cardinals,Atlanta Braves,571927,689266,Steven Matz,Dylan Dodd,0,0,,,,,,,,,,,,,confirmed,confirmed,missing,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season. | Away starting pitcher has no prior starts in the current season.
718709,2023-04-05T00:05:00Z,2023,Texas Rangers,Baltimore Orioles,571760,502043,Andrew Heaney,Kyle Gibson,0,1,,6,,9,,9,,9.0,,9.0,,1.0,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season.
718705,2023-04-05T00:10:00Z,2023,Houston Astros,Detroit Tigers,664285,666159,Framber Valdez,Matt Manning,1,0,6,,3,,3,,3.0,,3.0,,0.0,,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Away starting pitcher has no prior starts in the current season.
718706,2023-04-05T01:40:00Z,2023,Seattle Mariners,Los Angeles Angels,622491,660761,Luis Castillo,José Suarez,1,0,5,,0,,0,,0.0,,0.0,,1.0,,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Away starting pitcher has no prior starts in the current season.
718707,2023-04-05T01:40:00Z,2023,Oakland Athletics,Cleveland Guardians,676664,669456,JP Sears,Shane Bieber,0,1,,5,,3,,3,,3.0,,3.0,,0.0,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Home starting pitcher has no prior starts in the current season.
718703,2023-04-05T02:10:00Z,2023,Los Angeles Dodgers,Colorado Rockies,628711,608566,Julio Urías,Germán Márquez,1,1,5,5,2,2,2,2,2.0,2.0,2.0,2.0,1.0,1.0,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history.
718699,2023-04-05T17:05:00Z,2023,New York Yankees,Philadelphia Phillies,543037,605400,Gerrit Cole,Aaron Nola,1,1,6,6,0,11,0,11,0.0,11.0,0.0,11.0,1.0,0.0,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history.
718704,2023-04-05T17:05:00Z,2023,Washington Nationals,Tampa Bay Rays,571578,663556,Patrick Corbin,Shane McClanahan,1,1,6,6,7,0,7,0,7.0,0.0,7.0,0.0,0.0,1.0,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history.
718701,2023-04-05T17:10:00Z,2023,Miami Marlins,Minnesota Twins,666200,641154,Jesús Luzardo,Pablo López,1,1,5,6,1,0,1,0,1.0,0.0,1.0,0.0,1.0,1.0,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history.
718697,2023-04-05T17:15:00Z,2023,St. Louis Cardinals,Atlanta Braves,571945,693821,Miles Mikolas,Bryce Elder,1,0,6,,10,,10,,10.0,,10.0,,0.0,,confirmed,confirmed,low,Home starting pitcher has limited prior start history. | Away starting pitcher has limited prior start history. | Away starting pitcher has no prior starts in the current season.
