game_id,game_date,season,game_type,status,home_team,away_team,home_score,away_score,winner,home_win,away_win,venue,doubleheader,game_number
823973,2026-03-29T01:10:00Z,2026,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,3,2,Los Angeles Dodgers,1,0,UNIQLO Field at Dodger Stadium,N,1
823161,2026-03-29T01:40:00Z,2026,R,Final,Seattle Mariners,Cleveland Guardians,5,6,Cleveland Guardians,0,1,T-Mobile Park,N,1
824864,2026-03-29T17:35:00Z,2026,R,Final,Baltimore Orioles,Minnesota Twins,8,6,Baltimore Orioles,1,0,Oriole Park at Camden Yards,N,1
823487,2026-03-29T17:35:00Z,2026,R,Final,Philadelphia Phillies,Texas Rangers,3,8,Texas Rangers,0,1,Citizens Bank Park,N,1
824944,2026-03-29T17:35:00Z,2026,R,Final,Atlanta Braves,Kansas City Royals,1,4,Kansas City Royals,0,1,Truist Park,N,1
822837,2026-03-29T17:37:00Z,2026,R,Final,Toronto Blue Jays,Athletics,5,2,Toronto Blue Jays,1,0,Rogers Centre,N,1
824538,2026-03-29T17:40:00Z,2026,R,Final,Cincinnati Reds,Boston Red Sox,3,2,Cincinnati Reds,1,0,Great American Ball Park,N,1
823647,2026-03-29T17:40:00Z,2026,R,Final,New York Mets,Pittsburgh Pirates,3,4,Pittsburgh Pirates,0,1,Citi Field,N,1
823891,2026-03-29T17:40:00Z,2026,R,Final,Miami Marlins,Colorado Rockies,4,3,Miami Marlins,1,0,loanDepot park,N,1
824215,2026-03-29T18:10:00Z,2026,R,Final,Houston Astros,Los Angeles Angels,9,7,Houston Astros,1,0,Daikin Park,N,1
823810,2026-03-29T18:10:00Z,2026,R,Final,Milwaukee Brewers,Chicago White Sox,9,7,Milwaukee Brewers,1,0,American Family Field,N,1
823079,2026-03-29T18:15:00Z,2026,R,Final,St. Louis Cardinals,Tampa Bay Rays,7,11,Tampa Bay Rays,0,1,Busch Stadium,N,1
824700,2026-03-29T18:20:00Z,2026,R,Final,Chicago Cubs,Washington Nationals,3,6,Washington Nationals,0,1,Wrigley Field,N,1
823160,2026-03-29T23:20:00Z,2026,R,Final,Seattle Mariners,Cleveland Guardians,8,0,Seattle Mariners,1,0,T-Mobile Park,N,1
824135,2026-03-30T20:10:00Z,2026,R,Final,Kansas City Royals,Minnesota Twins,3,1,Kansas City Royals,1,0,Kauffman Stadium,N,1
824863,2026-03-30T22:35:00Z,2026,R,Final,Baltimore Orioles,Texas Rangers,2,5,Texas Rangers,0,1,Oriole Park at Camden Yards,N,1
824539,2026-03-30T22:40:00Z,2026,R,Final,Cincinnati Reds,Pittsburgh Pirates,2,0,Cincinnati Reds,1,0,Great American Ball Park,N,1
823484,2026-03-30T22:40:00Z,2026,R,Final,Philadelphia Phillies,Washington Nationals,2,13,Washington Nationals,0,1,Citizens Bank Park,N,1
823890,2026-03-30T22:40:00Z,2026,R,Final,Miami Marlins,Chicago White Sox,4,9,Chicago White Sox,0,1,loanDepot park,N,1
822834,2026-03-30T23:07:00Z,2026,R,Final,Toronto Blue Jays,Colorado Rockies,5,14,Colorado Rockies,0,1,Rogers Centre,N,1
824943,2026-03-30T23:15:00Z,2026,R,Final,Atlanta Braves,Athletics,4,0,Atlanta Braves,1,0,Truist Park,N,1
824702,2026-03-30T23:40:00Z,2026,R,Final,Chicago Cubs,Los Angeles Angels,7,2,Chicago Cubs,1,0,Wrigley Field,N,1
823809,2026-03-30T23:40:00Z,2026,R,Final,Milwaukee Brewers,Tampa Bay Rays,2,3,Tampa Bay Rays,0,1,American Family Field,N,1
823080,2026-03-30T23:45:00Z,2026,R,Final,St. Louis Cardinals,New York Mets,2,4,New York Mets,0,1,Busch Stadium,N,1
824214,2026-03-31T00:10:00Z,2026,R,Final,Houston Astros,Boston Red Sox,8,1,Houston Astros,1,0,Daikin Park,N,1
823320,2026-03-31T01:40:00Z,2026,R,Final,San Diego Padres,San Francisco Giants,2,3,San Francisco Giants,0,1,Petco Park,N,1
823159,2026-03-31T01:40:00Z,2026,R,Final,Seattle Mariners,New York Yankees,2,1,Seattle Mariners,1,0,T-Mobile Park,N,1
825108,2026-03-31T02:10:00Z,2026,R,Final,Arizona Diamondbacks,Detroit Tigers,9,6,Arizona Diamondbacks,1,0,Chase Field,N,1
823972,2026-03-31T02:10:00Z,2026,R,Final,Los Angeles Dodgers,Cleveland Guardians,2,4,Cleveland Guardians,0,1,UNIQLO Field at Dodger Stadium,N,1
824861,2026-03-31T22:35:00Z,2026,R,Final,Baltimore Orioles,Texas Rangers,5,8,Texas Rangers,0,1,Oriole Park at Camden Yards,N,1
824537,2026-03-31T22:40:00Z,2026,R,Final,Cincinnati Reds,Pittsburgh Pirates,3,8,Pittsburgh Pirates,0,1,Great American Ball Park,N,1
823485,2026-03-31T22:40:00Z,2026,R,Final,Philadelphia Phillies,Washington Nationals,3,2,Philadelphia Phillies,1,0,Citizens Bank Park,N,1
823888,2026-03-31T22:40:00Z,2026,R,Final,Miami Marlins,Chicago White Sox,9,2,Miami Marlins,1,0,loanDepot park,N,1
822836,2026-03-31T23:07:00Z,2026,R,Final,Toronto Blue Jays,Colorado Rockies,5,1,Toronto Blue Jays,1,0,Rogers Centre,N,1
824942,2026-03-31T23:15:00Z,2026,R,Final,Atlanta Braves,Athletics,2,5,Athletics,0,1,Truist Park,N,1
824699,2026-03-31T23:40:00Z,2026,R,Final,Chicago Cubs,Los Angeles Angels,0,2,Los Angeles Angels,0,1,Wrigley Field,N,1
823807,2026-03-31T23:40:00Z,2026,R,Final,Milwaukee Brewers,Tampa Bay Rays,6,2,Milwaukee Brewers,1,0,American Family Field,N,1
823077,2026-03-31T23:45:00Z,2026,R,Final,St. Louis Cardinals,New York Mets,3,0,St. Louis Cardinals,1,0,Busch Stadium,N,1
824212,2026-04-01T00:10:00Z,2026,R,Final,Houston Astros,Boston Red Sox,9,2,Houston Astros,1,0,Daikin Park,N,1
825107,2026-04-01T01:40:00Z,2026,R,Final,Arizona Diamondbacks,Detroit Tigers,7,5,Arizona Diamondbacks,1,0,Chase Field,N,1
823322,2026-04-01T01:40:00Z,2026,R,Final,San Diego Padres,San Francisco Giants,3,9,San Francisco Giants,0,1,Petco Park,N,1
823158,2026-04-01T01:40:00Z,2026,R,Final,Seattle Mariners,New York Yankees,0,5,New York Yankees,0,1,T-Mobile Park,N,1
823969,2026-04-01T02:10:00Z,2026,R,Final,Los Angeles Dodgers,Cleveland Guardians,4,1,Los Angeles Dodgers,1,0,UNIQLO Field at Dodger Stadium,N,1
824940,2026-04-01T16:15:00Z,2026,R,Final,Atlanta Braves,Athletics,5,1,Atlanta Braves,1,0,Truist Park,N,1
824860,2026-04-01T16:35:00Z,2026,R,Final,Baltimore Orioles,Texas Rangers,8,3,Baltimore Orioles,1,0,Oriole Park at Camden Yards,N,1
824536,2026-04-01T16:40:00Z,2026,R,Final,Cincinnati Reds,Pittsburgh Pirates,3,8,Pittsburgh Pirates,0,1,Great American Ball Park,N,1
823483,2026-04-01T17:05:00Z,2026,R,Final,Philadelphia Phillies,Washington Nationals,6,5,Philadelphia Phillies,1,0,Citizens Bank Park,N,1
822835,2026-04-01T17:07:00Z,2026,R,Final,Toronto Blue Jays,Colorado Rockies,1,2,Colorado Rockies,0,1,Rogers Centre,N,1
823889,2026-04-01T17:10:00Z,2026,R,Final,Miami Marlins,Chicago White Sox,10,0,Miami Marlins,1,0,loanDepot park,N,1
823078,2026-04-01T17:15:00Z,2026,R,Final,St. Louis Cardinals,New York Mets,2,1,St. Louis Cardinals,1,0,Busch Stadium,N,1
823806,2026-04-01T17:40:00Z,2026,R,Final,Milwaukee Brewers,Tampa Bay Rays,8,2,Milwaukee Brewers,1,0,American Family Field,N,1
824211,2026-04-01T18:10:00Z,2026,R,Final,Houston Astros,Boston Red Sox,6,4,Houston Astros,1,0,Daikin Park,N,1
824698,2026-04-01T18:20:00Z,2026,R,Final,Chicago Cubs,Los Angeles Angels,6,2,Chicago Cubs,1,0,Wrigley Field,N,1
825106,2026-04-01T19:40:00Z,2026,R,Final,Arizona Diamondbacks,Detroit Tigers,1,0,Arizona Diamondbacks,1,0,Chase Field,N,1
823321,2026-04-01T20:10:00Z,2026,R,Final,San Diego Padres,San Francisco Giants,7,1,San Diego Padres,1,0,Petco Park,N,1
823157,2026-04-01T20:10:00Z,2026,R,Final,Seattle Mariners,New York Yankees,3,5,New York Yankees,0,1,T-Mobile Park,N,1
824136,2026-04-01T23:40:00Z,2026,R,Final,Kansas City Royals,Minnesota Twins,13,9,Kansas City Royals,1,0,Kauffman Stadium,N,1
823970,2026-04-02T00:20:00Z,2026,R,Final,Los Angeles Dodgers,Cleveland Guardians,1,4,Cleveland Guardians,0,1,UNIQLO Field at Dodger Stadium,N,1
824133,2026-04-02T18:10:00Z,2026,R,Final,Kansas City Royals,Minnesota Twins,1,5,Minnesota Twins,0,1,Kauffman Stadium,N,1
825105,2026-04-03T01:40:00Z,2026,R,Final,Arizona Diamondbacks,Atlanta Braves,2,17,Atlanta Braves,0,1,Chase Field,N,1
823242,2026-04-03T01:45:00Z,2026,R,Final,San Francisco Giants,New York Mets,7,2,San Francisco Giants,1,0,Oracle Park,N,1
824621,2026-04-02T20:10:00Z,2026,R,Postponed,Chicago White Sox,Toronto Blue Jays,,,,,,Rate Field,N,1
822758,2026-04-03T17:05:00Z,2026,R,Final,Washington Nationals,Los Angeles Dodgers,6,13,Los Angeles Dodgers,0,1,Nationals Park,N,1
824299,2026-04-03T17:10:00Z,2026,R,Final,Detroit Tigers,St. Louis Cardinals,4,0,Detroit Tigers,1,0,Comerica Park,N,1
823568,2026-04-03T17:35:00Z,2026,R,Final,New York Yankees,Miami Marlins,8,2,New York Yankees,1,0,Yankee Stadium,N,1
824786,2026-04-03T18:10:00Z,2026,R,Final,Boston Red Sox,San Diego Padres,5,2,Boston Red Sox,1,0,Fenway Park,N,1
824621,2026-04-03T18:10:00Z,2026,R,Final,Chicago White Sox,Toronto Blue Jays,5,4,Chicago White Sox,1,0,Rate Field,N,1
822919,2026-04-03T20:05:00Z,2026,R,Final,Texas Rangers,Cincinnati Reds,3,5,Cincinnati Reds,0,1,Globe Life Field,N,1
824458,2026-04-03T20:10:00Z,2026,R,Final,Cleveland Guardians,Chicago Cubs,4,1,Cleveland Guardians,1,0,Progressive Field,N,1
823732,2026-04-03T20:10:00Z,2026,R,Final,Minnesota Twins,Tampa Bay Rays,10,4,Minnesota Twins,1,0,Target Field,N,1
824377,2026-04-03T20:10:00Z,2026,R,Final,Colorado Rockies,Philadelphia Phillies,1,10,Philadelphia Phillies,0,1,Coors Field,N,1
823406,2026-04-03T20:12:00Z,2026,R,Final,Pittsburgh Pirates,Baltimore Orioles,5,4,Pittsburgh Pirates,1,0,PNC Park,N,1
824056,2026-04-04T01:38:00Z,2026,R,Final,Los Angeles Angels,Seattle Mariners,1,3,Seattle Mariners,0,1,Angel Stadium,N,1
825026,2026-04-04T01:40:00Z,2026,R,Final,Athletics,Houston Astros,11,4,Athletics,1,0,Sutter Health Park,N,1
825103,2026-04-04T01:45:00Z,2026,R,Final,Arizona Diamondbacks,Atlanta Braves,0,2,Atlanta Braves,0,1,Chase Field,N,1
823240,2026-04-04T02:15:00Z,2026,R,Final,San Francisco Giants,New York Mets,3,10,New York Mets,0,1,Oracle Park,N,1
824134,2026-04-03T23:45:00Z,2026,R,Postponed,Kansas City Royals,Milwaukee Brewers,,,,,,Kauffman Stadium,N,1
824295,2026-04-04T17:10:00Z,2026,R,Completed Early,Detroit Tigers,St. Louis Cardinals,11,6,Detroit Tigers,1,0,Comerica Park,N,1
824622,2026-04-04T18:10:00Z,2026,R,Final,Chicago White Sox,Toronto Blue Jays,6,3,Chicago White Sox,1,0,Rate Field,N,1
824132,2026-04-04T18:10:00Z,2026,R,Final,Kansas City Royals,Milwaukee Brewers,2,5,Milwaukee Brewers,0,1,Kauffman Stadium,S,1
824134,2026-04-04T23:10:00Z,2026,R,Final,Kansas City Royals,Milwaukee Brewers,8,2,Kansas City Royals,1,0,Kauffman Stadium,S,2
822757,2026-04-04T20:05:00Z,2026,R,Final,Washington Nationals,Los Angeles Dodgers,5,10,Los Angeles Dodgers,0,1,Nationals Park,N,1
825027,2026-04-04T20:05:00Z,2026,R,Final,Athletics,Houston Astros,0,11,Houston Astros,0,1,Sutter Health Park,N,1
823404,2026-04-04T20:05:00Z,2026,R,Final,Pittsburgh Pirates,Baltimore Orioles,3,2,Pittsburgh Pirates,1,0,PNC Park,N,1
824782,2026-04-04T20:10:00Z,2026,R,Final,Boston Red Sox,San Diego Padres,2,3,San Diego Padres,0,1,Fenway Park,N,1
822920,2026-04-04T23:05:00Z,2026,R,Final,Texas Rangers,Cincinnati Reds,0,2,Cincinnati Reds,0,1,Globe Life Field,N,1
823569,2026-04-04T23:05:00Z,2026,R,Final,New York Yankees,Miami Marlins,9,7,New York Yankees,1,0,Yankee Stadium,N,1
823730,2026-04-04T23:10:00Z,2026,R,Final,Minnesota Twins,Tampa Bay Rays,1,7,Tampa Bay Rays,0,1,Target Field,N,1
825104,2026-04-04T23:15:00Z,2026,R,Final,Arizona Diamondbacks,Atlanta Braves,2,1,Arizona Diamondbacks,1,0,Chase Field,N,1
824378,2026-04-05T00:10:00Z,2026,R,Final,Colorado Rockies,Philadelphia Phillies,1,2,Philadelphia Phillies,0,1,Coors Field,N,1
823239,2026-04-05T01:05:00Z,2026,R,Final,San Francisco Giants,New York Mets,0,9,New York Mets,0,1,Oracle Park,N,1
824054,2026-04-05T01:38:00Z,2026,R,Final,Los Angeles Angels,Seattle Mariners,1,0,Los Angeles Angels,1,0,Angel Stadium,N,1
824460,2026-04-04T23:15:00Z,2026,R,Postponed,Cleveland Guardians,Chicago Cubs,,,,,,Progressive Field,N,1
824459,2026-04-05T17:10:00Z,2026,R,Final,Cleveland Guardians,Chicago Cubs,0,1,Chicago Cubs,0,1,Progressive Field,Y,1
824460,2026-04-05T17:15:00Z,2026,R,Final,Cleveland Guardians,Chicago Cubs,6,5,Cleveland Guardians,1,0,Progressive Field,Y,2
822756,2026-04-05T17:35:00Z,2026,R,Final,Washington Nationals,Los Angeles Dodgers,6,8,Los Angeles Dodgers,0,1,Nationals Park,N,1
823405,2026-04-05T17:35:00Z,2026,R,Final,Pittsburgh Pirates,Baltimore Orioles,8,2,Pittsburgh Pirates,1,0,PNC Park,N,1
824781,2026-04-05T17:35:00Z,2026,R,Final,Boston Red Sox,San Diego Padres,6,8,San Diego Padres,0,1,Fenway Park,N,1
823566,2026-04-05T17:35:00Z,2026,R,Final,New York Yankees,Miami Marlins,6,7,Miami Marlins,0,1,Yankee Stadium,N,1
823729,2026-04-05T18:10:00Z,2026,R,Final,Minnesota Twins,Tampa Bay Rays,1,4,Tampa Bay Rays,0,1,Target Field,N,1
824620,2026-04-05T18:10:00Z,2026,R,Final,Chicago White Sox,Toronto Blue Jays,3,0,Chicago White Sox,1,0,Rate Field,N,1
824131,2026-04-05T18:10:00Z,2026,R,Final,Kansas City Royals,Milwaukee Brewers,5,8,Milwaukee Brewers,0,1,Kauffman Stadium,N,1
822917,2026-04-05T18:35:00Z,2026,R,Final,Texas Rangers,Cincinnati Reds,1,2,Cincinnati Reds,0,1,Globe Life Field,N,1
824379,2026-04-05T19:10:00Z,2026,R,Final,Colorado Rockies,Philadelphia Phillies,4,1,Colorado Rockies,1,0,Coors Field,N,1
825025,2026-04-05T20:05:00Z,2026,R,Final,Athletics,Houston Astros,12,10,Athletics,1,0,Sutter Health Park,N,1
823238,2026-04-05T20:05:00Z,2026,R,Final,San Francisco Giants,New York Mets,2,5,New York Mets,0,1,Oracle Park,N,1
824053,2026-04-05T20:07:00Z,2026,R,Final,Los Angeles Angels,Seattle Mariners,8,7,Los Angeles Angels,1,0,Angel Stadium,N,1
825102,2026-04-05T20:10:00Z,2026,R,Final,Arizona Diamondbacks,Atlanta Braves,6,5,Arizona Diamondbacks,1,0,Chase Field,N,1
824296,2026-04-05T23:20:00Z,2026,R,Final,Detroit Tigers,St. Louis Cardinals,3,5,St. Louis Cardinals,0,1,Comerica Park,N,1
823002,2026-04-06T20:10:00Z,2026,R,Final,Tampa Bay Rays,Chicago Cubs,6,4,Tampa Bay Rays,1,0,Tropicana Field,N,1
824456,2026-04-06T22:10:00Z,2026,R,Final,Cleveland Guardians,Kansas City Royals,2,4,Kansas City Royals,0,1,Progressive Field,N,1
823401,2026-04-06T22:40:00Z,2026,R,Final,Pittsburgh Pirates,San Diego Padres,0,5,San Diego Padres,0,1,PNC Park,N,1
823886,2026-04-06T22:40:00Z,2026,R,Final,Miami Marlins,Cincinnati Reds,0,2,Cincinnati Reds,0,1,loanDepot park,N,1
822755,2026-04-06T22:45:00Z,2026,R,Final,Washington Nationals,St. Louis Cardinals,9,6,Washington Nationals,1,0,Nationals Park,N,1
824783,2026-04-06T22:45:00Z,2026,R,Final,Boston Red Sox,Milwaukee Brewers,6,8,Milwaukee Brewers,0,1,Fenway Park,N,1
822832,2026-04-06T23:07:00Z,2026,R,Final,Toronto Blue Jays,Los Angeles Dodgers,2,14,Los Angeles Dodgers,0,1,Rogers Centre,N,1
823728,2026-04-06T23:40:00Z,2026,R,Final,Minnesota Twins,Detroit Tigers,7,3,Minnesota Twins,1,0,Target Field,N,1
824619,2026-04-06T23:40:00Z,2026,R,Final,Chicago White Sox,Baltimore Orioles,1,2,Baltimore Orioles,0,1,Rate Field,N,1
822918,2026-04-07T00:05:00Z,2026,R,Final,Texas Rangers,Seattle Mariners,2,1,Texas Rangers,1,0,Globe Life Field,N,1
824376,2026-04-07T00:40:00Z,2026,R,Final,Colorado Rockies,Houston Astros,9,7,Colorado Rockies,1,0,Coors Field,N,1
824052,2026-04-07T01:38:00Z,2026,R,Final,Los Angeles Angels,Atlanta Braves,6,2,Los Angeles Angels,1,0,Angel Stadium,N,1
823237,2026-04-07T01:45:00Z,2026,R,Final,San Francisco Giants,Philadelphia Phillies,4,6,Philadelphia Phillies,0,1,Oracle Park,N,1
824457,2026-04-07T17:10:00Z,2026,R,Final,Cleveland Guardians,Kansas City Royals,2,1,Cleveland Guardians,1,0,Progressive Field,N,1
824618,2026-04-07T19:10:00Z,2026,R,Final,Chicago White Sox,Baltimore Orioles,2,4,Baltimore Orioles,0,1,Rate Field,N,1
823648,2026-04-07T20:10:00Z,2026,R,Final,New York Mets,Arizona Diamondbacks,4,3,New York Mets,1,0,Citi Field,N,1
823402,2026-04-07T22:40:00Z,2026,R,Final,Pittsburgh Pirates,San Diego Padres,7,1,Pittsburgh Pirates,1,0,PNC Park,N,1
822999,2026-04-07T22:40:00Z,2026,R,Final,Tampa Bay Rays,Chicago Cubs,2,9,Chicago Cubs,0,1,Tropicana Field,N,1
823887,2026-04-07T22:40:00Z,2026,R,Final,Miami Marlins,Cincinnati Reds,3,6,Cincinnati Reds,0,1,loanDepot park,N,1
822754,2026-04-07T22:45:00Z,2026,R,Final,Washington Nationals,St. Louis Cardinals,6,7,St. Louis Cardinals,0,1,Nationals Park,N,1
824780,2026-04-07T22:45:00Z,2026,R,Final,Boston Red Sox,Milwaukee Brewers,3,2,Boston Red Sox,1,0,Fenway Park,N,1
823567,2026-04-07T23:05:00Z,2026,R,Final,New York Yankees,Athletics,5,3,New York Yankees,1,0,Yankee Stadium,N,1
822831,2026-04-07T23:07:00Z,2026,R,Final,Toronto Blue Jays,Los Angeles Dodgers,1,4,Los Angeles Dodgers,0,1,Rogers Centre,N,1
823727,2026-04-07T23:40:00Z,2026,R,Final,Minnesota Twins,Detroit Tigers,4,2,Minnesota Twins,1,0,Target Field,N,1
822916,2026-04-08T00:05:00Z,2026,R,Final,Texas Rangers,Seattle Mariners,3,2,Texas Rangers,1,0,Globe Life Field,N,1
824375,2026-04-08T00:40:00Z,2026,R,Final,Colorado Rockies,Houston Astros,5,1,Colorado Rockies,1,0,Coors Field,N,1
824051,2026-04-08T01:38:00Z,2026,R,Final,Los Angeles Angels,Atlanta Braves,2,7,Atlanta Braves,0,1,Angel Stadium,N,1
823235,2026-04-08T01:45:00Z,2026,R,Final,San Francisco Giants,Philadelphia Phillies,6,0,San Francisco Giants,1,0,Oracle Park,N,1
823403,2026-04-08T16:35:00Z,2026,R,Final,Pittsburgh Pirates,San Diego Padres,2,8,San Diego Padres,0,1,PNC Park,N,1
824455,2026-04-08T17:10:00Z,2026,R,Final,Cleveland Guardians,Kansas City Royals,10,2,Cleveland Guardians,1,0,Progressive Field,N,1
824779,2026-04-08T17:35:00Z,2026,R,Final,Boston Red Sox,Milwaukee Brewers,5,0,Boston Red Sox,1,0,Fenway Park,N,1
824617,2026-04-08T18:10:00Z,2026,R,Final,Chicago White Sox,Baltimore Orioles,3,5,Baltimore Orioles,0,1,Rate Field,N,1
822915,2026-04-08T18:35:00Z,2026,R,Final,Texas Rangers,Seattle Mariners,3,0,Texas Rangers,1,0,Globe Life Field,N,1
822833,2026-04-08T19:07:00Z,2026,R,Final,Toronto Blue Jays,Los Angeles Dodgers,4,3,Toronto Blue Jays,1,0,Rogers Centre,N,1
824374,2026-04-08T19:10:00Z,2026,R,Final,Colorado Rockies,Houston Astros,9,1,Colorado Rockies,1,0,Coors Field,N,1
823234,2026-04-08T19:45:00Z,2026,R,Final,San Francisco Giants,Philadelphia Phillies,5,0,San Francisco Giants,1,0,Oracle Park,N,1
822753,2026-04-08T20:05:00Z,2026,R,Final,Washington Nationals,St. Louis Cardinals,1,6,St. Louis Cardinals,0,1,Nationals Park,N,1
824050,2026-04-08T20:07:00Z,2026,R,Final,Los Angeles Angels,Atlanta Braves,2,8,Atlanta Braves,0,1,Angel Stadium,N,1
823646,2026-04-08T20:10:00Z,2026,R,Final,New York Mets,Arizona Diamondbacks,2,7,Arizona Diamondbacks,0,1,Citi Field,N,1
823000,2026-04-08T22:40:00Z,2026,R,Final,Tampa Bay Rays,Chicago Cubs,2,6,Chicago Cubs,0,1,Tropicana Field,N,1
823885,2026-04-08T22:40:00Z,2026,R,Final,Miami Marlins,Cincinnati Reds,7,4,Miami Marlins,1,0,loanDepot park,N,1
823564,2026-04-08T23:05:00Z,2026,R,Final,New York Yankees,Athletics,2,3,Athletics,0,1,Yankee Stadium,N,1
823726,2026-04-08T23:40:00Z,2026,R,Final,Minnesota Twins,Detroit Tigers,8,6,Minnesota Twins,1,0,Target Field,N,1
823884,2026-04-09T16:10:00Z,2026,R,Final,Miami Marlins,Cincinnati Reds,8,1,Miami Marlins,1,0,loanDepot park,N,1
823565,2026-04-09T17:35:00Z,2026,R,Final,New York Yankees,Athletics,0,1,Athletics,0,1,Yankee Stadium,N,1
823724,2026-04-09T17:40:00Z,2026,R,Final,Minnesota Twins,Detroit Tigers,3,1,Minnesota Twins,1,0,Target Field,N,1
