game_id,game_date,season,game_type,status,home_team,away_team,home_score,away_score,winner,home_win,away_win,venue,doubleheader,game_number
490152,2017-04-08T01:40:00Z,2017,R,Final,Arizona Diamondbacks,Cleveland Indians,7,3,Arizona Diamondbacks,1,0,Chase Field,N,1
490160,2017-04-08T02:07:00Z,2017,R,Final,Los Angeles Angels,Seattle Mariners,5,1,Los Angeles Angels,1,0,Angel Stadium of Anaheim,N,1
490164,2017-04-08T17:10:00Z,2017,R,Final,Detroit Tigers,Boston Red Sox,4,1,Detroit Tigers,1,0,Comerica Park,N,1
490171,2017-04-08T18:10:00Z,2017,R,Final,Chicago White Sox,Minnesota Twins,6,2,Chicago White Sox,1,0,Guaranteed Rate Field,N,1
490166,2017-04-08T18:15:00Z,2017,R,Final,St. Louis Cardinals,Cincinnati Reds,10,4,St. Louis Cardinals,1,0,Busch Stadium,N,1
490172,2017-04-08T20:05:00Z,2017,R,Final,Baltimore Orioles,New York Yankees,5,4,Baltimore Orioles,1,0,Oriole Park at Camden Yards,N,1
490176,2017-04-08T22:10:00Z,2017,R,Final,Tampa Bay Rays,Toronto Blue Jays,3,2,Tampa Bay Rays,1,0,Tropicana Field,N,1
490177,2017-04-08T23:05:00Z,2017,R,Final,Philadelphia Phillies,Washington Nationals,17,3,Philadelphia Phillies,1,0,Citizens Bank Park,N,1
490163,2017-04-08T23:05:00Z,2017,R,Final,Pittsburgh Pirates,Atlanta Braves,6,4,Pittsburgh Pirates,1,0,PNC Park,N,1
490168,2017-04-08T23:10:00Z,2017,R,Final,Houston Astros,Kansas City Royals,3,7,Kansas City Royals,0,1,Minute Maid Park,N,1
490170,2017-04-08T23:10:00Z,2017,R,Final,New York Mets,Miami Marlins,1,8,Miami Marlins,0,1,Citi Field,N,1
490165,2017-04-08T23:10:00Z,2017,R,Final,Milwaukee Brewers,Chicago Cubs,6,11,Chicago Cubs,0,1,Miller Park,N,1
490173,2017-04-09T00:05:00Z,2017,R,Final,Texas Rangers,Oakland Athletics,1,6,Oakland Athletics,0,1,Globe Life Park in Arlington,N,1
490167,2017-04-09T00:10:00Z,2017,R,Final,Arizona Diamondbacks,Cleveland Indians,11,2,Arizona Diamondbacks,1,0,Chase Field,N,1
490169,2017-04-09T00:10:00Z,2017,R,Final,Colorado Rockies,Los Angeles Dodgers,4,2,Colorado Rockies,1,0,Coors Field,N,1
490174,2017-04-09T00:40:00Z,2017,R,Final,San Diego Padres,San Francisco Giants,2,1,San Diego Padres,1,0,Petco Park,N,1
490175,2017-04-09T02:07:00Z,2017,R,Final,Los Angeles Angels,Seattle Mariners,5,4,Los Angeles Angels,1,0,Angel Stadium of Anaheim,N,1
490179,2017-04-09T17:10:00Z,2017,R,Final,Detroit Tigers,Boston Red Sox,5,7,Boston Red Sox,0,1,Comerica Park,N,1
490191,2017-04-09T17:10:00Z,2017,R,Final,Tampa Bay Rays,Toronto Blue Jays,7,2,Tampa Bay Rays,1,0,Tropicana Field,N,1
490192,2017-04-09T17:35:00Z,2017,R,Final,Philadelphia Phillies,Washington Nationals,4,3,Philadelphia Phillies,1,0,Citizens Bank Park,N,1
490178,2017-04-09T17:35:00Z,2017,R,Final,Pittsburgh Pirates,Atlanta Braves,6,5,Pittsburgh Pirates,1,0,PNC Park,N,1
490187,2017-04-09T17:35:00Z,2017,R,Final,Baltimore Orioles,New York Yankees,3,7,New York Yankees,0,1,Oriole Park at Camden Yards,N,1
490183,2017-04-09T18:10:00Z,2017,R,Final,Houston Astros,Kansas City Royals,5,4,Houston Astros,1,0,Minute Maid Park,N,1
490186,2017-04-09T18:10:00Z,2017,R,Final,Chicago White Sox,Minnesota Twins,1,4,Minnesota Twins,0,1,Guaranteed Rate Field,N,1
490180,2017-04-09T18:10:00Z,2017,R,Final,Milwaukee Brewers,Chicago Cubs,4,7,Chicago Cubs,0,1,Miller Park,N,1
490181,2017-04-09T18:15:00Z,2017,R,Final,St. Louis Cardinals,Cincinnati Reds,0,8,Cincinnati Reds,0,1,Busch Stadium,N,1
490188,2017-04-09T19:05:00Z,2017,R,Final,Texas Rangers,Oakland Athletics,8,1,Texas Rangers,1,0,Globe Life Park in Arlington,N,1
490184,2017-04-09T19:10:00Z,2017,R,Final,Colorado Rockies,Los Angeles Dodgers,6,10,Los Angeles Dodgers,0,1,Coors Field,N,1
490190,2017-04-09T19:37:00Z,2017,R,Final,Los Angeles Angels,Seattle Mariners,10,9,Los Angeles Angels,1,0,Angel Stadium of Anaheim,N,1
490182,2017-04-09T20:10:00Z,2017,R,Final,Arizona Diamondbacks,Cleveland Indians,3,2,Arizona Diamondbacks,1,0,Chase Field,N,1
490189,2017-04-09T20:40:00Z,2017,R,Final,San Diego Padres,San Francisco Giants,3,5,San Francisco Giants,0,1,Petco Park,N,1
490185,2017-04-10T00:00:00Z,2017,R,Final,New York Mets,Miami Marlins,5,2,New York Mets,1,0,Citi Field,N,1
490202,2017-04-10T17:05:00Z,2017,R,Final,New York Yankees,Tampa Bay Rays,8,1,New York Yankees,1,0,Yankee Stadium,N,1
490194,2017-04-10T17:10:00Z,2017,R,Final,Detroit Tigers,Boston Red Sox,2,1,Detroit Tigers,1,0,Comerica Park,N,1
490199,2017-04-10T20:15:00Z,2017,R,Final,Kansas City Royals,Oakland Athletics,0,2,Oakland Athletics,0,1,Kauffman Stadium,N,1
490193,2017-04-10T20:35:00Z,2017,R,Final,San Francisco Giants,Arizona Diamondbacks,4,1,San Francisco Giants,1,0,AT&T Park,N,1
490196,2017-04-10T21:10:00Z,2017,R,Final,Seattle Mariners,Houston Astros,6,0,Seattle Mariners,1,0,Safeco Field,N,1
490195,2017-04-10T23:05:00Z,2017,R,Final,Pittsburgh Pirates,Cincinnati Reds,1,7,Cincinnati Reds,0,1,PNC Park,N,1
490201,2017-04-10T23:05:00Z,2017,R,Final,Washington Nationals,St. Louis Cardinals,14,6,Washington Nationals,1,0,Nationals Park,N,1
490198,2017-04-10T23:05:00Z,2017,R,Final,Philadelphia Phillies,New York Mets,3,4,New York Mets,0,1,Citizens Bank Park,N,1
490197,2017-04-11T00:05:00Z,2017,R,Final,Chicago Cubs,Los Angeles Dodgers,3,2,Chicago Cubs,1,0,Wrigley Field,N,1
490200,2017-04-11T00:40:00Z,2017,R,Final,Colorado Rockies,San Diego Padres,3,5,San Diego Padres,0,1,Coors Field,N,1
490210,2017-04-11T17:10:00Z,2017,R,Final,Detroit Tigers,Minnesota Twins,2,1,Detroit Tigers,1,0,Comerica Park,N,1
490206,2017-04-11T20:10:00Z,2017,R,Final,Cleveland Indians,Chicago White Sox,2,1,Cleveland Indians,1,0,Progressive Field,N,1
490207,2017-04-11T23:05:00Z,2017,R,Final,Pittsburgh Pirates,Cincinnati Reds,2,6,Cincinnati Reds,0,1,PNC Park,N,1
490213,2017-04-11T23:05:00Z,2017,R,Final,Washington Nationals,St. Louis Cardinals,8,3,Washington Nationals,1,0,Nationals Park,N,1
490211,2017-04-11T23:05:00Z,2017,R,Final,Philadelphia Phillies,New York Mets,4,14,New York Mets,0,1,Citizens Bank Park,N,1
490209,2017-04-11T23:07:00Z,2017,R,Final,Toronto Blue Jays,Milwaukee Brewers,3,4,Milwaukee Brewers,0,1,Rogers Centre,N,1
490205,2017-04-11T23:10:00Z,2017,R,Final,Boston Red Sox,Baltimore Orioles,8,1,Boston Red Sox,1,0,Fenway Park,N,1
490204,2017-04-11T23:10:00Z,2017,R,Final,Miami Marlins,Atlanta Braves,8,4,Miami Marlins,1,0,Marlins Park,N,1
490212,2017-04-12T00:40:00Z,2017,R,Final,Colorado Rockies,San Diego Padres,3,2,Colorado Rockies,1,0,Coors Field,N,1
490214,2017-04-12T02:07:00Z,2017,R,Final,Los Angeles Angels,Texas Rangers,6,5,Los Angeles Angels,1,0,Angel Stadium of Anaheim,N,1
490208,2017-04-12T02:10:00Z,2017,R,Final,Seattle Mariners,Houston Astros,5,7,Houston Astros,0,1,Safeco Field,N,1
490203,2017-04-12T02:15:00Z,2017,R,Final,San Francisco Giants,Arizona Diamondbacks,3,4,Arizona Diamondbacks,0,1,AT&T Park,N,1
490228,2017-04-12T17:05:00Z,2017,R,Final,New York Yankees,Tampa Bay Rays,8,4,New York Yankees,1,0,Yankee Stadium,N,1
490223,2017-04-12T17:10:00Z,2017,R,Final,Detroit Tigers,Minnesota Twins,5,3,Detroit Tigers,1,0,Comerica Park,N,1
490226,2017-04-12T19:10:00Z,2017,R,Final,Colorado Rockies,San Diego Padres,0,6,San Diego Padres,0,1,Coors Field,N,1
490227,2017-04-12T20:05:00Z,2017,R,Final,Washington Nationals,St. Louis Cardinals,1,6,St. Louis Cardinals,0,1,Nationals Park,N,1
490218,2017-04-12T22:10:00Z,2017,R,Final,Cleveland Indians,Chicago White Sox,1,2,Chicago White Sox,0,1,Progressive Field,N,1
490219,2017-04-12T23:05:00Z,2017,R,Final,Pittsburgh Pirates,Cincinnati Reds,2,9,Cincinnati Reds,0,1,PNC Park,N,1
490224,2017-04-12T23:05:00Z,2017,R,Final,Philadelphia Phillies,New York Mets,4,5,New York Mets,0,1,Citizens Bank Park,N,1
490222,2017-04-12T23:07:00Z,2017,R,Final,Toronto Blue Jays,Milwaukee Brewers,0,2,Milwaukee Brewers,0,1,Rogers Centre,N,1
490217,2017-04-12T23:10:00Z,2017,R,Final,Boston Red Sox,Baltimore Orioles,5,12,Baltimore Orioles,0,1,Fenway Park,N,1
490216,2017-04-12T23:10:00Z,2017,R,Final,Miami Marlins,Atlanta Braves,4,5,Atlanta Braves,0,1,Marlins Park,N,1
490221,2017-04-13T00:05:00Z,2017,R,Final,Chicago Cubs,Los Angeles Dodgers,0,2,Los Angeles Dodgers,0,1,Wrigley Field,N,1
490225,2017-04-13T00:15:00Z,2017,R,Final,Kansas City Royals,Oakland Athletics,3,8,Oakland Athletics,0,1,Kauffman Stadium,N,1
490229,2017-04-13T02:07:00Z,2017,R,Final,Los Angeles Angels,Texas Rangers,3,8,Texas Rangers,0,1,Angel Stadium of Anaheim,N,1
490220,2017-04-13T02:10:00Z,2017,R,Final,Seattle Mariners,Houston Astros,5,10,Houston Astros,0,1,Safeco Field,N,1
490215,2017-04-13T02:15:00Z,2017,R,Final,San Francisco Giants,Arizona Diamondbacks,6,2,San Francisco Giants,1,0,AT&T Park,N,1
490235,2017-04-13T17:10:00Z,2017,R,Final,Detroit Tigers,Minnesota Twins,5,11,Minnesota Twins,0,1,Comerica Park,N,1
490143,2017-04-13T18:05:00Z,2017,R,Final,Boston Red Sox,Pittsburgh Pirates,4,3,Boston Red Sox,1,0,Fenway Park,N,1
490233,2017-04-13T18:20:00Z,2017,R,Final,Chicago Cubs,Los Angeles Dodgers,4,0,Chicago Cubs,1,0,Wrigley Field,N,1
490239,2017-04-13T19:37:00Z,2017,R,Final,Los Angeles Angels,Texas Rangers,3,8,Texas Rangers,0,1,Angel Stadium of Anaheim,N,1
490231,2017-04-13T22:10:00Z,2017,R,Final,Cleveland Indians,Chicago White Sox,4,10,Chicago White Sox,0,1,Progressive Field,N,1
490238,2017-04-13T23:05:00Z,2017,R,Final,New York Yankees,Tampa Bay Rays,3,2,New York Yankees,1,0,Yankee Stadium,N,1
490230,2017-04-13T23:07:00Z,2017,R,Final,Toronto Blue Jays,Baltimore Orioles,1,2,Baltimore Orioles,0,1,Rogers Centre,N,1
490236,2017-04-13T23:10:00Z,2017,R,Final,Miami Marlins,New York Mets,8,9,New York Mets,0,1,Marlins Park,N,1
490234,2017-04-13T23:10:00Z,2017,R,Final,Cincinnati Reds,Milwaukee Brewers,1,5,Milwaukee Brewers,0,1,Great American Ball Park,N,1
490237,2017-04-14T00:15:00Z,2017,R,Final,Kansas City Royals,Oakland Athletics,3,1,Kansas City Royals,1,0,Kauffman Stadium,N,1
490232,2017-04-14T02:15:00Z,2017,R,Final,San Francisco Giants,Colorado Rockies,1,3,Colorado Rockies,0,1,AT&T Park,N,1
490250,2017-04-14T18:20:00Z,2017,R,Final,Chicago Cubs,Pittsburgh Pirates,2,4,Pittsburgh Pirates,0,1,Wrigley Field,N,1
490249,2017-04-14T20:05:00Z,2017,R,Final,Washington Nationals,Philadelphia Phillies,3,2,Washington Nationals,1,0,Nationals Park,N,1
490252,2017-04-14T23:05:00Z,2017,R,Final,New York Yankees,St. Louis Cardinals,4,3,New York Yankees,1,0,Yankee Stadium,N,1
490241,2017-04-14T23:07:00Z,2017,R,Final,Toronto Blue Jays,Baltimore Orioles,4,6,Baltimore Orioles,0,1,Rogers Centre,N,1
490244,2017-04-14T23:10:00Z,2017,R,Final,Cleveland Indians,Detroit Tigers,6,7,Detroit Tigers,0,1,Progressive Field,N,1
490253,2017-04-14T23:10:00Z,2017,R,Final,Boston Red Sox,Tampa Bay Rays,5,10,Tampa Bay Rays,0,1,Fenway Park,N,1
490248,2017-04-14T23:10:00Z,2017,R,Final,Miami Marlins,New York Mets,3,2,Miami Marlins,1,0,Marlins Park,N,1
490247,2017-04-14T23:10:00Z,2017,R,Final,Cincinnati Reds,Milwaukee Brewers,4,10,Milwaukee Brewers,0,1,Great American Ball Park,N,1
490251,2017-04-14T23:35:00Z,2017,R,Final,Atlanta Braves,San Diego Padres,5,2,Atlanta Braves,1,0,SunTrust Park,N,1
490242,2017-04-15T00:10:00Z,2017,R,Final,Minnesota Twins,Chicago White Sox,1,2,Chicago White Sox,0,1,Target Field,N,1
490246,2017-04-15T00:15:00Z,2017,R,Final,Kansas City Royals,Los Angeles Angels,7,1,Kansas City Royals,1,0,Kauffman Stadium,N,1
490245,2017-04-15T02:05:00Z,2017,R,Final,Oakland Athletics,Houston Astros,2,7,Houston Astros,0,1,Oakland Coliseum,N,1
490240,2017-04-15T02:10:00Z,2017,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,7,1,Los Angeles Dodgers,1,0,Dodger Stadium,N,1
490254,2017-04-15T02:10:00Z,2017,R,Final,Seattle Mariners,Texas Rangers,2,1,Seattle Mariners,1,0,Safeco Field,N,1
490243,2017-04-15T02:15:00Z,2017,R,Final,San Francisco Giants,Colorado Rockies,8,2,San Francisco Giants,1,0,AT&T Park,N,1
490264,2017-04-15T17:05:00Z,2017,R,Final,Washington Nationals,Philadelphia Phillies,2,4,Philadelphia Phillies,0,1,Nationals Park,N,1
490267,2017-04-15T17:05:00Z,2017,R,Final,New York Yankees,St. Louis Cardinals,3,2,New York Yankees,1,0,Yankee Stadium,N,1
490256,2017-04-15T17:07:00Z,2017,R,Final,Toronto Blue Jays,Baltimore Orioles,2,1,Toronto Blue Jays,1,0,Rogers Centre,N,1
490262,2017-04-15T17:10:00Z,2017,R,Final,Cincinnati Reds,Milwaukee Brewers,7,5,Cincinnati Reds,1,0,Great American Ball Park,N,1
490257,2017-04-15T18:10:00Z,2017,R,Final,Minnesota Twins,Chicago White Sox,6,0,Minnesota Twins,1,0,Target Field,N,1
490265,2017-04-15T18:20:00Z,2017,R,Final,Chicago Cubs,Pittsburgh Pirates,7,8,Pittsburgh Pirates,0,1,Wrigley Field,N,1
490260,2017-04-15T20:05:00Z,2017,R,Final,Oakland Athletics,Houston Astros,6,10,Houston Astros,0,1,Oakland Coliseum,N,1
490258,2017-04-15T20:05:00Z,2017,R,Final,San Francisco Giants,Colorado Rockies,0,5,Colorado Rockies,0,1,AT&T Park,N,1
490268,2017-04-15T20:05:00Z,2017,R,Final,Boston Red Sox,Tampa Bay Rays,2,1,Boston Red Sox,1,0,Fenway Park,N,1
490259,2017-04-15T20:10:00Z,2017,R,Final,Cleveland Indians,Detroit Tigers,13,6,Cleveland Indians,1,0,Progressive Field,N,1
490266,2017-04-15T23:10:00Z,2017,R,Final,Atlanta Braves,San Diego Padres,4,2,Atlanta Braves,1,0,SunTrust Park,N,1
490263,2017-04-15T23:10:00Z,2017,R,Final,Miami Marlins,New York Mets,5,4,Miami Marlins,1,0,Marlins Park,N,1
490261,2017-04-15T23:15:00Z,2017,R,Final,Kansas City Royals,Los Angeles Angels,3,2,Kansas City Royals,1,0,Kauffman Stadium,N,1
490255,2017-04-16T01:10:00Z,2017,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,8,4,Los Angeles Dodgers,1,0,Dodger Stadium,N,1
490269,2017-04-16T01:10:00Z,2017,R,Final,Seattle Mariners,Texas Rangers,5,0,Seattle Mariners,1,0,Safeco Field,N,1
490271,2017-04-16T17:07:00Z,2017,R,Final,Toronto Blue Jays,Baltimore Orioles,4,11,Baltimore Orioles,0,1,Rogers Centre,N,1
490274,2017-04-16T17:10:00Z,2017,R,Final,Cleveland Indians,Detroit Tigers,1,4,Detroit Tigers,0,1,Progressive Field,N,1
490278,2017-04-16T17:10:00Z,2017,R,Final,Miami Marlins,New York Mets,4,2,Miami Marlins,1,0,Marlins Park,N,1
490277,2017-04-16T17:10:00Z,2017,R,Final,Cincinnati Reds,Milwaukee Brewers,2,4,Milwaukee Brewers,0,1,Great American Ball Park,N,1
490283,2017-04-16T17:35:00Z,2017,R,Final,Boston Red Sox,Tampa Bay Rays,7,5,Boston Red Sox,1,0,Fenway Park,N,1
490279,2017-04-16T17:35:00Z,2017,R,Final,Washington Nationals,Philadelphia Phillies,6,4,Washington Nationals,1,0,Nationals Park,N,1
490281,2017-04-16T17:35:00Z,2017,R,Final,Atlanta Braves,San Diego Padres,9,2,Atlanta Braves,1,0,SunTrust Park,N,1
490276,2017-04-16T18:15:00Z,2017,R,Final,Kansas City Royals,Los Angeles Angels,1,0,Kansas City Royals,1,0,Kauffman Stadium,N,1
490280,2017-04-16T18:20:00Z,2017,R,Final,Chicago Cubs,Pittsburgh Pirates,1,6,Pittsburgh Pirates,0,1,Wrigley Field,N,1
490273,2017-04-16T20:05:00Z,2017,R,Final,San Francisco Giants,Colorado Rockies,3,4,Colorado Rockies,0,1,AT&T Park,N,1
490270,2017-04-16T20:10:00Z,2017,R,Final,Los Angeles Dodgers,Arizona Diamondbacks,1,3,Arizona Diamondbacks,0,1,Dodger Stadium,N,1
490284,2017-04-16T20:10:00Z,2017,R,Final,Seattle Mariners,Texas Rangers,8,7,Seattle Mariners,1,0,Safeco Field,N,1
